,acq_date,daynight,latitude,longitude,brightness,confidence,frp,bright_t31
0,2016-01-01,D,56.196200000000005,-118.76695000000001,330.6166666666667,85.83333333333333,78.73333333333333,272.21666666666664
1,2016-01-01,N,55.40175,-116.60865000000001,323.15,97.5,61.4,266.04999999999995
2,2016-01-02,D,55.28879523809523,-114.83070476190477,343.81428571428575,88.38095238095238,109.8047619047619,271.9761904761905
3,2016-01-02,N,55.950433333333336,-114.59463333333333,324.93333333333334,93.0,150.93333333333334,268.06666666666666
4,2016-01-03,D,56.0158,-122.37639999999999,346.75,76.0,204.0,271.2
5,2016-01-03,N,55.97195,-118.4588,323.1,97.0,20.95,266.85
6,2016-01-04,D,53.66308,-115.83592666666667,381.0933333333333,93.73333333333333,143.66,273.62
7,2016-01-05,D,54.53985,-119.26968333333333,375.75,97.66666666666667,0.0,267.2
8,2016-01-06,D,55.7562,-121.7304,380.0,100.0,0.0,267.5
9,2016-01-07,D,55.8853,-122.04650000000001,396.45,100.0,0.0,272.04999999999995
10,2016-01-08,D,52.5592,-115.917,361.0,90.0,0.0,266.4
11,2016-01-12,D,54.820248148148146,-119.19916296296296,350.7333333333333,87.77777777777777,152.32592592592593,274.2148148148148
12,2016-01-13,D,53.14276666666667,-116.7308,344.0333333333333,93.66666666666667,56.53333333333334,273.9666666666667
13,2016-01-18,D,53.576490909090914,-117.60089090909091,339.29090909090905,83.54545454545455,61.28181818181818,271.6636363636364
14,2016-01-20,D,54.39149999999999,-118.76259999999999,332.05,82.5,44.45,269.95000000000005
15,2016-01-22,D,52.821133333333336,-115.91865,341.5333333333333,86.5,66.03333333333333,271.51666666666665
16,2016-01-24,D,53.58994117647059,-116.03483529411766,334.18823529411765,85.05882352941177,111.38235294117646,270.72352941176473
17,2016-01-25,D,53.719449999999995,-117.0638,333.1,84.5,54.625,267.875
18,2016-01-26,D,55.08525,-119.31275,336.775,87.5,229.5,277.675
19,2016-01-27,N,51.849733333333326,-114.42020000000001,322.53333333333336,89.33333333333333,28.5,273.3666666666667
20,2016-01-28,D,55.8206,-120.44115,347.225,89.5,120.725,276.275
21,2016-01-29,D,55.14005,-119.03175,325.1,83.0,45.3,273.54999999999995
22,2016-01-30,D,54.75129999999999,-112.17469999999999,332.1666666666667,78.33333333333333,55.43333333333334,272.8666666666667
23,2016-02-01,D,53.2218,-116.8601,365.2,95.0,0.0,271.9
24,2016-02-02,D,53.142,-117.1038,315.5,76.0,37.4,267.5
25,2016-02-03,D,54.404575,-115.876625,348.04999999999995,91.25,59.175,269.35
26,2016-02-04,D,54.53763333333333,-117.0677,329.56666666666666,83.0,118.03333333333335,270.8666666666666
27,2016-02-05,D,56.75856666666667,-116.8371,317.26666666666665,77.33333333333333,23.266666666666666,271.6666666666667
28,2016-02-06,D,51.98,-121.7057,319.0,79.0,33.5,273.1
29,2016-02-09,D,56.571,-121.2616,335.4,82.0,188.7,273.3
30,2016-02-09,N,54.203,-115.3052,314.15,88.5,30.1,271.1
31,2016-02-11,D,54.57255,-118.91215,336.0,90.0,113.1,276.95
32,2016-02-13,D,53.880542857142856,-116.42884285714285,334.15714285714284,87.28571428571429,124.05714285714285,276.37142857142857
33,2016-02-20,D,52.874700000000004,-123.00710000000001,343.6,81.0,115.15,275.85
34,2016-02-21,D,52.9493,-123.484,362.8,89.0,162.2,274.3
35,2016-02-23,D,54.57937272727273,-122.12113636363637,345.3818181818182,90.0,171.0818181818182,274.77272727272725
36,2016-02-24,D,53.83036666666667,-112.99383333333333,356.5,94.0,114.89999999999999,275.7
37,2016-02-28,N,52.339574999999996,-115.887,340.6,100.0,54.349999999999994,267.925
38,2016-03-01,N,55.5125,-119.0698,317.0,94.0,28.9,266.2
39,2016-03-07,D,52.737300000000005,-122.82839999999999,317.20000000000005,77.0,35.5,276.5
40,2016-03-08,N,52.5825,-122.7446,321.7,100.0,61.0,268.7
41,2016-03-09,D,52.781775,-123.558575,338.225,90.0,56.074999999999996,276.175
42,2016-03-09,N,52.576800000000006,-122.7501,326.5,100.0,32.0,266.85
43,2016-03-10,D,51.08443333333333,-113.6222,320.5333333333333,79.66666666666667,18.366666666666667,289.1666666666667
44,2016-03-13,D,52.562439999999995,-122.3726,357.3,86.4,99.04,277.65999999999997
45,2016-03-13,N,53.0001,-123.5429,313.20000000000005,85.5,24.75,267.9
46,2016-03-16,D,54.3141,-125.5505,322.2,77.0,24.1,270.1
47,2016-03-17,D,53.0608,-124.01695,340.3,83.0,103.69999999999999,274.5
48,2016-03-18,D,51.5723,-120.27065,321.45,79.0,31.049999999999997,274.1
49,2016-03-18,N,53.0809,-124.014,325.2,95.0,0.0,265.2
50,2016-03-25,N,53.9457,-123.4483,324.1,100.0,28.5,272.6
51,2016-03-28,D,52.17832,-122.45484000000002,338.28000000000003,86.2,174.6,280.76000000000005
52,2016-03-29,D,53.847759999999994,-125.64316,349.04,85.4,286.24,279.32
53,2016-03-30,D,52.068075,-112.45179999999999,333.625,87.5,55.4,285.15
54,2016-03-30,N,56.99874,-121.477,331.66,97.2,103.78000000000002,272.4
55,2016-03-31,D,55.50656,-120.92783999999999,323.18,81.2,27.419999999999998,286.12
56,2016-04-01,D,53.67604210526316,-120.56207368421053,333.7684210526316,85.73684210526316,86.27894736842104,287.7578947368421
57,2016-04-02,D,52.461475,-114.82644166666667,335.34166666666664,87.0,53.708333333333336,295.1666666666667
58,2016-04-02,N,51.1826,-122.7714,311.3,82.0,54.1,275.0
59,2016-04-03,D,54.8777,-123.8652,321.2,76.0,26.5,277.2
