,longitude,latitude,date,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
146,-100.417496,50.773666,2021-06-17,D,3.7394607,2.1886113,286.78403,286.83786,289.87863,285.1677,273.68,2.0,0.0,0.24545126,0.26508096,0.22663164,0.28322732
147,-121.5615,50.189667,2021-06-17,N,1.8171697,1.5944939,292.66678,288.5509,282.32532,279.51062,276.2284,2.0,4.1407948e-05,0.29142436,0.3019919,0.3301673,0.35633957
148,-109.2125,56.662663,2021-06-18,D,0.85774606,-1.8816503,281.86044,282.453,283.31165,282.119,273.22064,1.0,1.7217273e-07,0.2839073,0.24501964,0.21640088,0.27432328
149,-97.3775,51.003666,2021-06-18,N,0.8978848,-5.689487,288.54324,291.4494,291.16666,287.16376,274.24,2.5555506,3.867605e-06,0.17603204,0.1899715,0.19765332,0.26659286
150,-114.3155,58.07567,2021-06-19,D,2.5342758,0.60890794,283.64264,283.3823,283.46414,277.66766,273.7703,4.6666665,0.0,0.5306093,0.51703036,0.47877488,0.44851595
151,-98.3995,52.755665,2021-06-19,N,1.9455405,1.4273871,292.61264,293.42487,292.71603,292.18335,290.5795,0.6666667,1.1673702e-05,0.046848703,0.050845765,0.047624204,0.052147966
152,-120.5185,60.423664,2021-06-20,D,0.52782494,3.4382882,282.28616,282.4692,283.1637,273.66824,273.49997,5.0,1.6297958e-05,0.5172382,0.53563464,0.54832405,0.56882906
153,-121.4145,61.78267,2021-06-20,N,-0.92673516,2.000611,300.53854,294.29346,287.2294,281.1307,273.74677,3.3333333,0.0,0.34094223,0.36918902,0.42408562,0.42856538
154,-96.059494,49.29767,2021-06-21,D,2.1885922,-2.0690944,280.40146,280.91437,286.84686,286.05087,276.62015,4.3333335,3.7458918e-07,0.30655017,0.33085665,0.38203272,0.4359825
155,-116.0495,53.515667,2021-06-22,D,3.0702336,1.0567404,284.02228,284.37,287.12857,281.93256,274.815,3.3333333,0.0,0.41230243,0.4304695,0.4371297,0.45932886
156,-121.275505,49.328663,2021-06-22,N,3.182546,0.9753911,294.18896,292.43298,286.91568,281.78653,277.2308,2.0,0.0,0.30207682,0.3312365,0.35597628,0.38013843
157,-132.8085,61.81767,2021-06-23,D,0.41566595,0.3418325,280.65533,281.1792,283.69244,281.49377,273.86673,1.3333334,1.623827e-11,0.23772812,0.22875625,0.2479584,0.27287564
158,-94.913506,50.670666,2021-06-23,N,5.27815,-0.5426694,294.3418,295.19733,289.49136,284.15933,276.87634,1.8888888,0.00013952317,0.2893254,0.2873062,0.2665233,0.33482352
159,-118.0335,58.2965,2021-06-24,D,2.4108326,1.9111834,285.1106,284.93265,286.82205,281.9352,272.8732,3.5,0.0,0.31584728,0.3196039,0.2921215,0.28937107
160,-122.183495,58.801666,2021-06-24,N,3.531866,0.2957548,296.26413,293.162,287.4178,280.73898,274.6662,6.0,5.652608e-08,0.5607556,0.57210124,0.5292439,0.43368742
161,-108.0605,58.809666,2021-06-25,D,2.3934796,0.15783407,288.4609,287.53244,286.57193,281.8267,274.3654,1.0,3.063501e-05,0.16020127,0.19006217,0.2134872,0.25055456
162,-107.308495,54.430664,2021-06-25,N,1.7241969,-2.2490094,295.72217,294.61334,290.18143,284.67993,276.57358,2.5555556,0.00047296332,0.2222894,0.24609096,0.2441935,0.30653274
163,-115.5035,58.74667,2021-06-26,D,2.6768134,-1.3147397,290.126,288.12192,287.4709,278.00406,273.7578,5.444448,0.0,0.485139,0.5144856,0.5216925,0.51900256
164,-98.3425,51.408665,2021-06-26,N,0.9079642,-3.270253,297.56442,297.97742,292.76407,286.10098,275.19653,2.3333333,1.2189179e-05,0.18016165,0.2135803,0.23215123,0.27088442
165,-128.0155,63.0925,2021-06-27,D,1.0058588,1.2816957,283.45233,282.11597,284.199,280.49225,272.959,1.0,0.0,0.2134724,0.22322616,0.2229139,0.31697336
166,-116.3955,58.7405,2021-06-28,D,-0.27757725,-2.2691872,292.08182,291.049,291.4573,282.01666,273.8449,4.5,2.5560628e-05,0.35476926,0.4013109,0.428898,0.44449496
167,-120.958496,60.0125,2021-06-28,N,-2.3756387,1.4879482,303.98883,298.67056,290.96735,277.36792,273.67484,5.25,0.0,0.47827354,0.531603,0.55619615,0.58483845
168,-120.857506,56.5765,2021-06-29,D,-1.0989145,1.9947869,293.68466,293.74893,294.91855,284.9368,273.65662,2.6666667,0.0,0.24754328,0.28667995,0.2949755,0.3308417
169,-106.458496,51.403667,2021-06-29,N,-1.0953285,0.55824137,305.45572,304.3478,295.51077,288.12534,279.00046,2.0,0.0,0.17031883,0.1906717,0.18524732,0.24180287
170,-118.8745,52.86067,2021-06-30,D,-1.1515061,-0.45799598,289.95523,286.90366,290.3931,283.80484,274.10083,1.3333334,0.0,0.16999388,0.21471822,0.2305413,0.31701902
171,-121.0625,51.987667,2021-06-30,N,-1.8210058,4.352285,310.7221,306.16293,297.0331,288.1943,279.16125,2.0,2.3544277e-05,0.20433646,0.25392935,0.29381368,0.36254263
172,-109.2035,55.250668,2021-07-01,D,0.3673817,4.7870684,294.31973,294.50137,295.38272,286.97244,274.48422,2.6666667,0.0,0.21662222,0.25865248,0.28509346,0.32494783
173,-118.776505,51.534668,2021-07-01,N,0.027700266,0.1368643,303.4764,300.86993,294.6285,287.6315,277.9887,1.6666666,0.00014010223,0.16417061,0.21040994,0.26069355,0.30310726
174,-109.79649,56.509663,2021-07-02,D,-1.2714578,2.508576,294.89395,294.5698,295.09653,284.01056,273.39798,4.3333335,0.0,0.28848708,0.3457069,0.37445137,0.43340266
175,-110.2375,55.07567,2021-07-02,N,1.9526876,2.2320962,302.9166,301.62903,294.87204,284.4069,274.02753,4.0,2.4635527e-05,0.3330501,0.38775316,0.42685938,0.4671186
176,-102.0225,52.865665,2021-07-03,D,1.0691453,3.8465245,294.664,294.30225,295.19867,286.47446,275.11234,2.8888822,0.0,0.25317812,0.29045498,0.3313024,0.3673868
177,-108.07751,52.8495,2021-07-03,N,5.61269,-4.174685,299.00403,301.26703,296.7197,289.5137,278.4703,2.3333333,0.0,0.17694865,0.20252879,0.23807919,0.2424972
178,-114.3055,55.724667,2021-07-04,D,2.150259,-2.2981532,283.45218,284.8418,289.09048,283.7875,273.65982,5.0,1.07461716e-07,0.39629254,0.43187323,0.48164615,0.5183429
179,-106.50751,52.170666,2021-07-04,N,4.206596,-2.7778857,296.85806,299.4105,295.37244,290.37268,280.03366,2.0,0.0,0.18559314,0.21322902,0.2385397,0.24613763
180,-123.86951,58.29067,2021-07-05,D,1.1814989,1.0634499,281.08606,281.55652,284.66885,281.9239,272.78543,1.8888822,0.0,0.33550322,0.34606695,0.28965607,0.3323953
181,-110.347496,54.445667,2021-07-05,N,-1.0975395,-1.7415502,290.29553,290.20734,289.31628,288.89935,277.55646,2.3333333,2.9491548e-05,0.1954265,0.22466224,0.24337782,0.28875783
182,-110.1475,54.620667,2021-07-06,D,-2.3881705,1.4871306,284.8903,285.61395,287.72946,287.8942,277.16525,2.3333333,1.42686295e-05,0.20497765,0.23673047,0.26294887,0.30446726
183,-121.876495,54.500668,2021-07-06,N,1.7833952,0.44080067,298.43848,293.28857,287.72446,285.42697,277.40405,2.0,0.0,0.2504196,0.2805482,0.32363972,0.39107558
184,-115.961494,54.9995,2021-07-07,D,-0.05619101,2.7716541,283.5144,284.18137,287.4767,285.82706,275.233,2.0,0.0,0.25632975,0.27769294,0.3241234,0.35308114
185,-113.5315,54.258667,2021-07-07,N,0.7685018,1.6199384,300.66626,297.46207,290.6284,287.99713,278.7428,3.111101,0.0,0.23803502,0.26648965,0.3088622,0.3553642
186,-116.321495,55.416668,2021-07-08,D,1.5327697,2.315768,287.02325,286.15906,290.69553,286.73428,276.03748,2.999995,0.0,0.25031263,0.28759524,0.33342755,0.3753027
187,-114.641495,54.242664,2021-07-08,N,0.39920458,1.341576,304.6064,301.29874,293.02133,288.04062,278.80045,2.0,0.0,0.21463813,0.2484942,0.29238182,0.33750924
188,-115.00751,55.8525,2021-07-09,D,1.9892036,-0.19619429,288.63718,285.32272,290.32013,283.96298,274.5786,5.0,0.0,0.39380696,0.4346787,0.4814568,0.5222888
189,-118.6385,54.715668,2021-07-09,N,0.6293597,0.18545839,304.27322,299.04285,292.55386,287.4411,278.39893,2.555554,1.9862394e-07,0.25481984,0.28124607,0.33116722,0.381956
190,-104.5835,54.857666,2021-07-10,D,0.3260114,1.2947485,290.01877,288.53516,293.18295,288.78745,281.156,1.5555556,0.0,0.09337782,0.137258,0.14026538,0.21356885
191,-102.9625,54.2055,2021-07-10,N,0.85011816,1.177009,305.60678,302.11392,293.60135,286.73413,276.92493,6.0,0.0,0.41583887,0.47373962,0.5142699,0.5750558
192,-109.24451,54.786667,2021-07-11,D,3.4384189,-1.0455649,289.4489,290.27048,293.42972,287.32242,275.89957,2.6666667,0.0,0.19079435,0.22196156,0.26035902,0.29552606
193,-101.7795,52.780666,2021-07-11,N,2.4534626,2.9732487,304.78055,301.96326,294.7391,286.7964,276.27994,3.1111078,1.8310187e-05,0.24138996,0.29587072,0.35514036,0.39660203
194,-105.20251,52.908665,2021-07-12,D,4.139039,-2.4342973,287.76883,289.6948,293.87524,289.51755,280.28476,2.3333282,0.0,0.18135084,0.19831838,0.23897679,0.27167332
195,-103.418495,52.245667,2021-07-12,N,4.7567716,-3.2999785,296.9819,296.03577,293.03894,288.34543,278.3704,2.0,3.5945113e-06,0.23989452,0.18728977,0.21373333,0.24810389
196,-120.087494,56.65767,2021-07-13,D,-2.361666,0.91329116,286.00052,286.6295,288.92325,284.78223,274.77002,4.3333282,0.0,0.33292714,0.34458324,0.37575492,0.39767012
197,-115.2475,52.8475,2021-07-13,N,-2.8320174,1.944423,300.1172,296.64807,290.93494,287.51993,279.47522,2.0,1.6470476e-06,0.28838903,0.3067515,0.34406966,0.37520838
198,-113.17249,55.25467,2021-07-14,D,-1.2439495,2.6318514,288.21906,288.34955,290.78918,286.5795,275.60217,3.3333333,0.0,0.23520023,0.27987528,0.34452337,0.3942795
199,-117.8545,53.06667,2021-07-14,N,2.3587935,1.8386307,298.47836,296.17682,289.01703,284.17657,275.7539,1.0,6.133337e-07,0.14025761,0.18673098,0.21329492,0.2812076
200,-108.3885,54.492664,2021-07-15,D,0.58924294,2.4698381,288.49466,287.82593,292.23035,288.26456,278.76498,1.3333316,0.0,0.13544828,0.15369116,0.18432225,0.21979247
201,-110.3095,53.3945,2021-07-15,N,1.6804832,-3.449791,301.84482,300.91574,294.96823,289.96097,281.82986,2.0,7.7618424e-05,0.17402287,0.19789791,0.25550908,0.27994978
202,-102.0175,53.273666,2021-07-16,D,2.5679445,1.290657,292.95804,292.19388,293.0543,287.8836,277.74817,3.0,2.5090507e-05,0.2791908,0.3029601,0.37458158,0.432629
203,-104.3975,53.4935,2021-07-16,N,0.11026308,-3.4693031,299.34732,300.59647,295.24582,289.6342,280.4543,1.5,0.0,0.15578793,0.1826915,0.20769341,0.23322886
204,-100.391495,51.578663,2021-07-17,D,-1.2462057,-2.9176617,291.85257,291.4423,293.98495,288.7042,278.5961,2.3333333,0.0,0.24529468,0.23348285,0.25715142,0.26718965
205,-99.642494,52.427498,2021-07-17,N,-4.4780197,-2.8532326,294.88342,297.37122,295.88425,291.7963,283.85648,2.0,1.6704389e-05,0.15782626,0.16762716,0.18579674,0.21269763
206,-101.6765,52.038498,2021-07-18,D,-1.1005657,0.15542048,288.664,288.26175,291.07452,286.93356,274.62845,2.0,2.7275673e-05,0.31959307,0.26828212,0.23621097,0.25218448
207,-100.2565,51.829666,2021-07-18,N,0.61435056,-1.2385279,299.33353,300.97815,297.32922,292.80063,284.6975,3.6666615,0.0017136298,0.22744696,0.19459945,0.2106833,0.22423196
208,-108.807495,51.9185,2021-07-19,D,-3.8182757,-0.4145699,285.505,289.00824,293.69177,291.56476,282.9614,2.0,8.701318e-08,0.1748291,0.18891531,0.23171714,0.23136033
209,-106.585495,50.8375,2021-07-19,N,-3.600937,-2.1420865,291.22833,297.2106,295.1243,292.03937,282.88748,2.0,6.0242764e-06,0.18845764,0.20638591,0.22405691,0.24186982
210,-114.6405,53.885666,2021-07-20,D,-2.974656,-0.06698522,287.14267,287.5478,289.27997,288.59134,282.34027,2.1111112,0.0002464389,0.2977162,0.24877872,0.2817306,0.3256126
211,-115.538506,51.800663,2021-07-20,N,-0.6569266,0.307642,294.2731,293.7211,288.81027,284.80948,278.71198,1.4444444,0.0007957917,0.28780597,0.29399374,0.2967869,0.29827893
212,-121.7465,55.712666,2021-07-21,D,0.75528485,0.48701492,281.03357,282.3178,284.79193,284.49963,279.56406,2.0,7.658122e-06,0.3294592,0.29769948,0.28539854,0.32038146
213,-111.1625,51.9685,2021-07-21,N,2.75943,3.2652996,298.3292,295.19156,292.03928,290.18826,281.88553,2.0,6.130567e-05,0.21700452,0.21893103,0.23832424,0.22876656
214,-112.9085,52.666668,2021-07-22,D,1.11624,-1.6896058,284.18298,286.27972,290.8328,289.6989,284.43124,2.0,2.1715925e-06,0.23977818,0.23572294,0.2695097,0.27830708
215,-117.8855,50.887665,2021-07-22,N,2.6958542,0.5746203,288.64706,289.1671,286.9485,287.37045,281.5989,1.6666666,7.615685e-06,0.15606387,0.19961834,0.26270437,0.35331705
216,-100.5235,52.682667,2021-07-23,D,5.2195168,-3.020398,292.01184,292.42047,293.7592,289.7139,282.11728,3.5555522,0.0,0.31046605,0.28951633,0.31129897,0.32715988
217,-107.8455,52.051666,2021-07-23,N,8.42443,-1.109446,299.96872,298.81055,293.75006,291.0506,283.40216,2.0,0.0,0.18485624,0.20399086,0.2624036,0.25548622
218,-105.538506,51.758667,2021-07-24,D,5.691957,-1.0756991,285.466,286.56656,292.3209,289.73544,279.954,2.2222223,0.0,0.18621175,0.21112698,0.2627905,0.26520634
219,-103.56451,51.842,2021-07-24,N,8.284867,-2.1749747,298.45935,297.03528,292.61868,288.86102,279.4982,2.1111112,0.0,0.21776679,0.20453279,0.24114688,0.253791
220,-114.709496,51.413666,2021-07-25,D,0.89588207,-0.96389836,282.0609,283.12082,287.68842,286.70618,281.141,2.0,0.0,0.25801837,0.27974832,0.27154478,0.29464874
221,-113.5055,51.493668,2021-07-25,N,-2.8250513,0.4634905,299.7053,298.09296,292.7464,289.88,284.55795,2.0,0.0,0.18845518,0.20811313,0.21724398,0.21518415
222,-118.930504,50.613667,2021-07-26,D,-0.003013675,-0.18582852,286.5835,285.78952,291.07373,289.37036,284.87607,2.0,0.0,0.15169904,0.18599157,0.24388106,0.3273293
223,-112.212494,50.60167,2021-07-26,N,-1.7525212,1.2728107,300.21066,299.61234,294.29758,291.29416,284.91568,2.0,0.0,0.1844937,0.21827902,0.25555214,0.22349568
224,-107.1295,52.156666,2021-07-27,D,-2.1171997,1.1803955,285.88303,287.0508,293.1481,291.42166,284.6838,2.0,0.0,0.17350371,0.18290944,0.24207129,0.23123652
225,-117.581505,50.681667,2021-07-27,N,1.688272,0.5614055,298.92783,297.25336,289.92355,286.8434,282.1402,1.7777778,0.0,0.12884071,0.19098775,0.26077473,0.35754758
226,-101.357506,51.910664,2021-07-28,D,1.321802,-3.3400972,288.6721,289.04953,291.02264,286.8882,276.7442,2.4444444,0.0,0.30875847,0.3021277,0.30424917,0.30844733
227,-107.1815,51.57367,2021-07-28,N,0.024800047,-1.0079895,301.1327,302.64432,296.52142,292.25467,285.0597,2.0,0.0,0.1772495,0.18386914,0.23165055,0.23598923
228,-107.287506,51.8885,2021-07-29,D,0.18976647,2.7017174,286.43555,287.64435,294.47858,291.954,284.98138,2.0,0.0,0.18099225,0.18822151,0.2466017,0.2331998
229,-105.0765,51.611664,2021-07-29,N,0.69353944,5.207677,302.47955,301.35376,294.80704,290.21915,281.56564,2.0,0.0,0.15117711,0.16897237,0.22214913,0.23370908
230,-116.4625,53.120667,2021-07-30,D,1.1501461,0.71291614,283.49915,284.69055,288.91037,285.42734,278.42212,3.7777777,2.1694384e-06,0.46382797,0.46844313,0.46550533,0.5076902
231,-112.988495,51.576664,2021-07-30,N,-2.6025279,3.1168365,301.97156,300.89008,294.7333,290.86026,284.8135,3.3333333,0.0,0.22586305,0.24072039,0.27584776,0.27521506
232,-114.8455,55.08667,2021-07-31,D,-1.0173919,0.842107,285.53772,284.93942,289.63562,286.0433,278.8746,3.7777777,0.0,0.29926467,0.31530055,0.33124247,0.3816286
233,-115.4285,51.7045,2021-07-31,N,-2.9895008,0.7322233,297.9034,295.37473,288.83365,285.20746,280.35645,1.5,3.22367e-05,0.25385922,0.26390305,0.29341644,0.29801348
234,-114.5355,59.1895,2021-08-01,D,2.8912623,-0.13606514,286.21182,285.80392,288.9872,283.15768,275.29944,4.6666665,0.0,0.5839709,0.5992028,0.5908856,0.6060161
235,-113.7865,56.11067,2021-08-01,N,-0.27761996,-1.2648695,302.45297,298.79755,291.0121,284.65628,275.3879,6.0,8.880064e-08,0.4468638,0.4963667,0.5482142,0.6049982
236,-110.4715,57.99667,2021-08-02,D,-0.8234773,1.7690667,289.29333,287.4483,292.67328,288.958,283.79968,1.0,0.0,0.16954657,0.19201459,0.15442546,0.23270893
237,-113.3145,58.877666,2021-08-02,N,2.1894832,0.65063,305.85916,301.73685,294.5101,287.9474,281.00327,1.8333334,0.0,0.23521961,0.26859066,0.26943442,0.30840054
238,-110.4275,55.17867,2021-08-03,D,-1.2517936,-0.07425116,292.15292,291.30594,292.40503,286.18436,276.74417,5.6666665,1.8893641e-05,0.40445602,0.44620758,0.48398602,0.5403451
239,-116.4705,59.4545,2021-08-03,N,-0.99476814,-1.1687871,295.8502,295.43448,292.3324,285.47946,276.57153,5.1666665,6.55235e-05,0.5190746,0.52997065,0.5646073,0.56112844
240,-119.6155,51.1425,2021-08-04,D,0.30363306,-0.27387318,288.1472,286.52335,292.1824,290.6197,285.35672,2.0,0.0,0.20865832,0.20594914,0.2550394,0.3308517
241,-109.3545,51.133667,2021-08-04,N,0.92765313,-3.3977404,301.1058,303.12875,297.27615,293.78128,285.7617,3.0,0.0,0.23077178,0.23142292,0.27655193,0.2642011
242,-120.2175,51.4395,2021-08-05,D,-0.41812864,0.7679184,287.2908,286.96118,291.5768,289.6713,284.51013,2.0,0.0,0.20661414,0.2217226,0.27200153,0.34244612
243,-120.0355,50.97867,2021-08-05,N,0.6425993,1.9352758,302.14145,300.10367,293.65747,290.8972,285.68695,2.0,0.0,0.18617542,0.1962311,0.23653886,0.3010575
244,-106.7305,56.909668,2021-08-06,D,-2.832029,1.0810467,284.18723,284.20142,287.85153,287.65515,282.0459,1.0,0.0,0.19498862,0.17077854,0.14455688,0.22532889
245,-118.14449,51.375668,2021-08-06,N,1.29847,-0.093631335,288.77576,291.162,289.2426,287.9781,283.11472,1.2222222,0.0010327334,0.17635138,0.16217664,0.22287957,0.300261
246,-103.1305,58.092667,2021-08-07,D,-2.2993293,4.6817594,289.08163,289.0987,289.21326,287.9677,284.58194,0.5555556,8.853032e-06,0.06635925,0.09229158,0.11201106,0.15120474
247,-106.197495,55.9175,2021-08-07,N,2.7106104,0.536211,295.3098,295.38812,291.685,288.5767,282.9265,1.0,0.0,0.24181843,0.1879957,0.13898605,0.2222653
248,-88.9215,53.023666,2021-08-08,D,-0.43686187,3.7433379,285.891,285.2066,287.23743,286.01297,282.28296,2.0,0.0,0.32593197,0.3379069,0.32166675,0.37424475
249,-98.3545,53.44867,2021-08-08,N,3.0178294,-5.3583145,294.62207,296.99548,296.9162,296.7949,296.476,0.0,0.00026085455,0.017913688,0.015436735,0.01515612,0.017734133
250,-117.099495,51.538498,2021-08-09,D,0.023873733,0.116615266,276.93347,280.90994,284.5321,286.43332,282.61362,1.3333334,8.7203415e-07,0.26645973,0.20810746,0.25897077,0.32055452
251,-98.0185,51.084667,2021-08-09,N,-2.0091982,0.13985878,291.94165,295.3169,294.4673,291.41882,284.10608,1.7777778,0.00016438647,0.24975975,0.2087245,0.21424614,0.25227034
252,-114.8415,51.1805,2021-08-10,D,2.554693,-0.11423138,289.02985,287.86746,287.51624,286.64975,282.77426,1.8333334,1.9777651e-06,0.26888248,0.2543222,0.26870194,0.29587618
253,-115.281,52.613667,2021-08-10,N,2.5421185,-1.252206,292.46793,290.61813,288.9192,287.67816,283.1023,2.0,1.8438843e-05,0.3354459,0.32530844,0.33021438,0.3589671
254,-119.5215,50.786667,2021-08-11,D,1.6306853,0.4414682,289.47122,288.33438,290.52618,290.0688,286.82886,2.0,0.0,0.18980412,0.19247936,0.23899688,0.32087302
255,-111.030495,49.9255,2021-08-11,N,1.5166613,-4.797852,296.99747,296.66418,293.15988,292.65115,288.06473,2.0,0.0,0.24659856,0.19901888,0.23683316,0.22535586
256,-119.9155,50.6955,2021-08-12,D,2.1486177,0.13149619,286.09402,286.53622,291.0823,289.89816,286.5615,2.0,0.0,0.18447474,0.18866105,0.22553083,0.2833652
257,-120.150505,50.967667,2021-08-12,N,1.0903863,-2.3914304,301.6825,296.80225,291.16873,289.55008,286.35437,2.0,0.0,0.21074739,0.21072297,0.23316397,0.29588425
258,-121.7985,51.9805,2021-08-13,D,-0.8121808,1.1086898,284.39377,284.49002,290.3312,289.48615,286.2592,2.0,0.0,0.19720566,0.20445766,0.2624966,0.34703293
259,-121.3775,51.576664,2021-08-13,N,0.12637101,1.2303357,304.99792,299.00012,291.31714,289.0845,286.02365,2.0,0.0,0.21927533,0.21434616,0.25770974,0.34317616
260,-119.93951,50.4765,2021-08-14,D,0.22520961,1.6796004,287.07004,287.14816,291.8587,289.9701,286.46567,2.0,0.0,0.18535678,0.1915973,0.22941013,0.28244093
261,-120.942505,52.193665,2021-08-14,N,3.759489,-0.26686433,299.9195,297.19724,290.8516,287.44058,284.21155,2.0,8.5657426e-08,0.19837432,0.2218164,0.2762751,0.3575401
262,-117.1225,50.83067,2021-08-15,D,0.40766352,1.247941,287.44397,284.19238,288.30005,286.13977,283.1346,1.5555556,0.0,0.14684445,0.17840323,0.22535188,0.32367763
263,-119.9405,50.57367,2021-08-15,N,3.9816415,2.2334359,301.47345,299.56808,293.62024,290.4277,286.70844,2.0,2.635492e-06,0.17330468,0.18967634,0.22876607,0.28292915
264,-90.287506,50.320667,2021-08-16,D,2.875306,3.9236252,293.08313,293.34515,293.5178,289.1118,285.90036,1.0,0.0,0.1863332,0.20179987,0.16364433,0.22655462
265,-112.3595,49.5855,2021-08-16,N,1.6753154,-3.1449218,298.30612,301.8184,297.49957,293.22498,288.5861,2.0,1.1697525e-06,0.18278427,0.1967068,0.21909179,0.22616298
266,-105.9045,51.607666,2021-08-17,D,0.1450909,-4.1533985,283.73975,287.04132,293.68625,291.18652,285.58148,2.4444444,0.0,0.20053996,0.2084097,0.25954816,0.26938096
267,-94.9005,50.87167,2021-08-17,N,1.7902807,-1.1810831,299.12973,301.97107,297.13232,290.7612,286.12717,1.8333334,0.0,0.26358667,0.27724516,0.23169912,0.3272493
268,-108.00851,50.210663,2021-08-18,D,-0.5491865,-3.8146498,282.59988,287.21127,291.65588,292.6997,287.60394,2.0,2.4779663e-05,0.23978837,0.18034902,0.21648194,0.22930261
269,-107.7465,51.94267,2021-08-18,N,-1.2313093,-0.10924993,290.68713,294.4646,290.98868,291.73053,287.27115,2.0,0.0,0.27084318,0.20990457,0.25636193,0.25774407
270,-104.3975,50.967667,2021-08-19,D,-1.7141873,-1.0862018,284.36475,286.61475,290.367,290.80423,285.0974,2.2222223,3.535216e-07,0.2518247,0.18407018,0.21428658,0.23443791
271,-97.376495,49.227665,2021-08-19,N,3.079649,-2.5613184,298.66235,301.1915,297.59073,293.0696,286.27368,4.0,4.768372e-07,0.30261096,0.3248962,0.3469118,0.4031336
272,-96.183495,48.4545,2021-08-20,D,-1.2522048,2.8335998,294.83017,294.28763,297.47757,294.453,288.40176,2.6666667,0.0,0.20506938,0.23732121,0.27168855,0.32235837
273,-94.5825,48.558666,2021-08-20,N,-0.8098331,5.6651673,300.38638,300.95828,297.5619,292.03488,284.70493,5.5555553,0.00025209866,0.3208419,0.3745372,0.42271382,0.51050305
274,-96.6545,52.645664,2021-08-21,D,1.2368871,-6.0082407,282.24567,283.75333,286.8551,287.67816,281.08853,6.0,0.0011565429,0.73542774,0.6743611,0.5193192,0.59595525
275,-120.1095,50.64467,2021-08-21,N,1.2151573,0.94091624,294.61758,292.66708,288.6058,288.99686,287.0757,2.0,1.3774283e-05,0.24779417,0.22623426,0.22677027,0.27054742
276,-83.5705,49.158665,2021-08-22,D,3.4583864,-2.524117,286.15015,287.0509,293.16605,291.46545,285.99854,2.0,0.0,0.15994292,0.18762779,0.19776861,0.26439783
277,-102.3865,54.73467,2021-08-22,N,-0.84256065,-0.35887742,289.8128,290.28503,286.77652,287.62735,285.44168,2.3333316,0.0,0.20838267,0.23392956,0.20675868,0.2779894
278,-91.429504,48.385666,2021-08-23,D,0.7806972,4.1109104,288.47806,288.1257,290.83548,292.1864,288.50293,1.0,0.0,0.17353606,0.13658758,0.13823049,0.21979912
279,-102.40951,54.73567,2021-08-23,N,-2.813841,-2.3704712,287.7246,288.59894,287.36685,287.42197,285.4596,2.3333316,1.8527608e-05,0.20920113,0.23335356,0.20858845,0.27912822
280,-118.38351,51.437668,2021-08-24,D,-0.60831386,-0.36513913,274.38083,276.57922,279.95468,284.4005,284.54785,1.3333334,9.798721e-08,0.29403436,0.28119045,0.22012472,0.286132
281,-104.711494,54.598663,2021-08-24,N,-1.2806888,-1.5910869,286.5533,286.76535,285.53177,286.44907,285.6026,1.0,0.00046125136,0.24031141,0.2108792,0.19456822,0.23179013
282,-105.287506,52.80467,2021-08-25,D,1.2942942,1.5678691,278.0642,280.3615,285.15756,288.19724,286.50073,2.3333333,0.0,0.34407625,0.2785876,0.23670353,0.2625759
283,-104.679504,51.2155,2021-08-25,N,-0.9689324,0.6501601,290.81207,290.9944,288.58545,288.48154,286.38223,2.0,3.9281376e-06,0.33080277,0.29713812,0.2181774,0.23140633
284,-102.4845,55.2045,2021-08-26,D,-0.126531,2.9800785,281.30258,280.087,285.03577,286.24466,285.77805,1.0,0.0,0.17937267,0.18620662,0.14759946,0.21593316
285,-99.65849,52.163666,2021-08-26,N,-1.1166726,2.6025908,288.88196,289.36877,287.31027,287.87527,286.02573,3.0,3.339011e-07,0.26567635,0.26980868,0.20538944,0.21085392
286,-89.446495,53.04767,2021-08-27,D,-1.8579112,2.5190673,281.8422,278.94443,283.6675,286.555,284.21848,2.0,0.0,0.38379145,0.39218733,0.35552344,0.3702258
287,-102.499504,55.007664,2021-08-27,N,-2.2641633,0.81148463,290.4335,288.9316,286.82047,286.43683,286.0247,1.0,3.918149e-06,0.17712209,0.17774862,0.14652707,0.21748666
288,-113.7135,52.166668,2021-08-29,D,1.6692632,0.2592569,279.73468,282.77713,287.6474,287.87967,287.50748,2.0,0.0,0.30797622,0.31683263,0.26219743,0.28285268
289,-100.75951,55.206665,2021-08-30,D,0.80139446,1.5920113,283.33206,280.79056,286.964,286.17325,284.09418,2.6666667,0.0,0.26472738,0.2663064,0.272162,0.3449149
290,-105.9015,53.56667,2021-08-30,N,-3.6982067,2.011569,299.00543,294.21896,288.68472,286.93695,286.06265,2.6666667,0.0,0.27918306,0.25710106,0.21643218,0.25503972
291,-99.6715,54.009663,2021-08-31,D,-1.9217486,1.6934422,285.87714,284.1444,288.1971,286.91736,284.97278,3.6666667,0.0,0.3742744,0.362999,0.31069824,0.37679398
292,-102.4375,54.5825,2021-08-31,N,-4.544674,3.083594,295.91214,295.1371,290.4145,287.1381,285.25217,2.9999974,0.0,0.25828135,0.25932708,0.24737215,0.32300234
