,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-114.86725714285714,54.629914285714285,2015-01-14,01,D,5.5896993,-1.7847048,275.4658,270.93057,271.22025,273.1165,275.30676,2,0.0,0.40455636,0.3659488,0.3535385,0.38808045
1,-116.4306,52.7858,2015-01-15,01,D,2.200858,2.709435,267.06693,272.18436,271.37625,272.7506,275.07538,3,3.8243243e-08,0.39411005,0.38360527,0.3852659,0.41276354
2,-119.42443333333334,54.72430833333333,2015-01-16,01,D,3.883879,1.9622312,271.3979,270.1437,272.07346,273.27682,275.1475,2,1.555956e-05,0.40277818,0.39118275,0.35658035,0.35302106
3,-116.67014545454545,54.43951818181818,2015-01-17,01,D,3.528308,0.45011437,271.95837,272.44888,271.61285,273.1837,275.20856,2,0.0,0.3645718,0.3448021,0.32181874,0.3608441
4,-121.7397,55.5869,2015-01-18,01,N,0.48363766,1.0012408,270.96774,272.84412,272.5797,273.28223,274.6104,2,8.349065e-05,0.30626887,0.30180708,0.28770754,0.3079534
5,-117.80591538461537,53.95079230769231,2015-01-19,01,D,5.436364,1.2395505,272.1129,272.81555,272.21643,273.1828,274.7343,2,3.1314105e-08,0.33918294,0.3382715,0.3328435,0.35697877
6,-117.41836363636365,53.72447727272727,2015-01-20,01,D,3.8798456,0.9925662,266.77893,272.85083,272.31744,273.26184,274.94885,2,0.0,0.36037788,0.36232838,0.36353737,0.38087395
7,-121.71516666666668,53.9769,2015-01-20,01,N,-1.0202955,1.513146,271.84213,272.64905,272.848,273.53333,275.0919,2,4.823847e-06,0.35596737,0.35910857,0.36206648,0.40758762
8,-115.71665714285714,53.89188571428571,2015-01-22,01,D,5.5665975,1.2532918,279.4938,272.1195,272.24448,273.24246,274.94647,2,0.0,0.33164448,0.32630217,0.31258446,0.33358866
9,-114.7209,55.9246,2015-01-22,01,N,5.6382694,0.22822247,278.28238,272.3559,271.00107,272.974,275.85504,6,0.0,0.64435714,0.5215576,0.49614415,0.52638364
10,-117.6014375,55.8699125,2015-01-23,01,D,2.8931167,3.132886,275.2047,273.06448,271.58624,272.4037,274.89282,4,0.0,0.43166006,0.38307515,0.29202846,0.3147747
11,-123.354,51.5053,2015-01-23,01,N,0.84001994,2.2024736,276.73386,273.05435,272.88504,273.33157,274.4836,2,0.00067919795,0.32490048,0.2940275,0.29899836,0.31611118
12,-115.685525,53.913075,2015-01-24,01,D,6.6127872,-2.889715,278.8009,272.84265,272.32748,273.22418,274.85413,2,0.0,0.41309795,0.3524345,0.30879825,0.33222154
13,-123.2147,54.9051,2015-01-24,01,N,-2.0286067,2.2253447,274.2486,272.92575,272.80603,273.33926,274.55786,2,0.00038504342,0.33920813,0.32383722,0.32334045,0.34340253
