,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-118.1776,54.53805,2021-01-01,01,N,-1.7784903,1.5101151,270.51794,270.05832,269.57834,272.77927,275.11145,2,3.379556e-05,0.3482903,0.34710225,0.34671956,0.3644859
1,-118.4913,55.5779,2021-01-05,01,N,-1.0008385,2.4227436,268.18597,268.03906,271.0883,272.9603,275.7213,4,0.0,0.4034735,0.39606884,0.36691388,0.3860308
2,-118.4874,54.17778181818182,2021-01-06,01,D,0.777582,4.010512,272.30762,271.17538,270.5268,272.43988,274.43265,2,2.2335336e-05,0.3392841,0.3380011,0.3389517,0.36303246
3,-121.4899,51.7451,2021-01-06,01,N,-0.5844912,1.7767639,275.36172,273.46558,273.00385,273.90286,276.02057,2,1.7867907e-06,0.3516893,0.35480812,0.36099306,0.3809944
4,-114.7999894736842,53.331115789473685,2021-01-07,01,D,1.672186,1.7012932,267.3881,267.81516,270.94547,272.8651,275.36108,2,0.0,0.32786858,0.31884855,0.3098293,0.36494982
5,-110.1402,55.8221,2021-01-07,01,N,3.9780214,1.5145292,271.91144,269.43442,270.25848,272.3622,275.41653,6,0.0,0.5436301,0.53051317,0.53879154,0.544502
6,-117.50671111111112,53.58837777777777,2021-01-08,01,D,1.2061734,2.1147046,259.9915,262.75253,268.12222,271.9126,274.34964,2,0.0,0.34525716,0.32999474,0.33089584,0.38067716
7,-112.98393076923077,54.74400769230769,2021-01-09,01,D,2.132517,1.05255,256.95895,264.23257,269.37024,272.4856,274.93152,3,5.108783e-09,0.3651164,0.35912117,0.35582843,0.3738195
8,-116.46622500000001,54.019225,2021-01-10,01,D,1.3338327,1.9513991,264.46188,264.33878,267.22366,272.35367,274.45453,2,0.0,0.3554173,0.34328237,0.3374708,0.37185624
9,-112.11766363636364,53.65193636363636,2021-01-12,01,D,2.8587193,1.6181873,268.15857,268.96143,270.35602,272.8572,275.1297,2,0.0,0.28802383,0.28184813,0.28557432,0.28764004
10,-121.5102076923077,55.55329230769231,2021-01-13,01,D,1.7495024,1.2124659,267.3835,272.8965,272.04153,272.6626,274.19873,2,0.0,0.32723373,0.32150576,0.32168013,0.3391118
11,-122.5123,55.9473,2021-01-14,01,N,0.86175114,1.5376917,265.5371,272.37933,272.42822,272.62827,273.8769,1,2.0251343e-06,0.25911355,0.2581281,0.25006163,0.2928046
12,-120.20518214285714,55.38032857142857,2021-01-15,01,D,4.9114394,3.8547816,273.41293,270.44858,271.74918,272.84763,274.672,3,6.944635e-05,0.33257708,0.33360788,0.3363608,0.3449376
13,-116.65691111111111,54.354077777777775,2021-01-16,01,D,5.4661727,-0.31532627,273.68103,273.35046,270.981,272.39954,274.33224,2,0.0,0.35951224,0.35045013,0.3456858,0.3734283
14,-122.86815,55.5112,2021-01-16,01,N,0.813574,2.3921025,269.79776,272.8418,272.78433,272.99588,273.90186,1,0.00016865652,0.2282148,0.22857101,0.22298588,0.26925424
15,-122.303725,56.8991,2021-01-17,01,D,2.987628,0.6622564,270.11313,270.32553,270.78378,271.50555,273.8131,2,4.910839e-06,0.3169936,0.3054574,0.30351904,0.32700717
16,-118.2116,55.5298,2021-01-18,01,D,5.532547,-0.60614735,274.19492,272.9793,271.46957,272.81003,275.07355,4,6.5155655e-07,0.41523966,0.39350584,0.3691359,0.38382605
17,-118.4907,56.36965,2021-01-18,01,N,3.7332518,-0.38213193,271.68124,270.1449,271.19492,272.3106,274.33377,4,0.0,0.39138284,0.38226613,0.3651864,0.3635368
18,-121.00676666666668,55.66396666666666,2021-01-19,01,D,2.8705509,5.019215,275.2478,272.35178,272.1338,272.63593,274.17694,2,4.424055e-08,0.33113515,0.33347315,0.33543122,0.34833992
19,-122.6796,55.9884,2021-01-20,01,D,2.9834454,1.2201222,265.98175,272.97885,272.67102,272.70813,273.80774,1,0.0,0.24015447,0.24218202,0.23323525,0.27930188
20,-117.9106,54.881166666666665,2021-01-20,01,N,5.150425,-1.349834,272.7595,272.87387,272.08688,272.69852,274.52094,2,1.1303545e-05,0.37290537,0.36527812,0.35152346,0.37279096
21,-117.06479999999999,53.3664,2021-01-22,01,D,2.1455393,1.2575635,259.89008,264.87076,270.19177,272.61945,274.78973,3,4.259508e-06,0.39369467,0.39136532,0.3971585,0.44322506
22,-119.59809999999999,54.48165,2021-01-30,01,D,1.1839442,2.4149408,253.18562,260.0155,264.6849,272.03433,273.9662,2,7.803868e-09,0.3268121,0.3219945,0.3230279,0.35118705
23,-115.49095,54.4762,2021-01-31,01,D,0.04743971,-0.25759682,254.07782,258.30457,263.20627,271.34833,273.86502,2,1.5137326e-08,0.3303654,0.32345787,0.31180912,0.3603117
24,-115.9603,53.464499999999994,2021-02-17,02,D,2.9837396,-0.2950609,255.67316,265.48068,267.25824,271.99146,274.6952,2,4.2132e-07,0.45288005,0.43624908,0.4344465,0.48122248
25,-121.59538,55.833839999999995,2021-02-19,02,D,2.3941834,3.7303946,267.58594,268.80966,269.27542,271.10175,273.72308,2,2.1422986e-06,0.3264032,0.3198198,0.31242457,0.31606665
26,-120.084225,54.813425,2021-02-20,02,D,4.9480724,4.0749655,270.59753,271.3041,269.84845,271.11115,273.74207,2,4.990907e-05,0.3199919,0.31639317,0.31556165,0.34888098
27,-104.8529,53.7155,2021-02-22,02,D,5.433406,-2.0486832,276.0305,271.55795,270.3204,271.80417,273.76404,1,8.2919655e-07,0.25327963,0.23480123,0.22972444,0.2447848
28,-116.2878,54.4336,2021-03-02,03,N,4.46525,-0.28657022,275.68347,270.453,270.70386,270.76968,273.577,2,2.4365642e-07,0.37839007,0.34380236,0.32122755,0.3636998
29,-114.20175,53.918549999999996,2021-03-06,03,D,2.5969174,0.22988231,269.92383,271.65018,271.24536,271.37656,273.72977,2,0.0,0.4203192,0.38891098,0.31935203,0.3596321
30,-105.997,53.8646,2021-03-09,03,D,-2.3043,-0.0045798155,260.99606,268.40866,271.11276,272.19095,273.80756,3,5.452188e-07,0.3447842,0.30596378,0.27773,0.30325508
31,-90.3649,52.5745,2021-03-09,03,N,-4.4330425,-2.8803253,267.73224,271.16846,271.89163,272.1633,273.54437,1,0.0018758422,0.26674688,0.24151868,0.22487123,0.28467238
32,-82.59440000000001,42.1073,2021-03-12,03,D,3.4467242,0.3931048,275.57278,273.61334,276.02634,274.74768,275.26474,0,0.0,0.1570273,0.15634918,0.15566587,0.15204312
33,-82.4304,42.5326,2021-03-13,03,D,-0.2718798,-0.28657797,268.43637,272.08957,276.19937,275.14328,276.38318,4,0.0,0.3002021,0.30491707,0.30419457,0.29402325
34,-107.97815,53.8199,2021-03-15,03,D,1.4235142,4.8585887,275.3169,274.2608,271.54095,271.86047,273.71912,3,0.0,0.39958045,0.39369047,0.30022871,0.2997929
35,-106.56235000000001,54.062375,2021-03-16,03,D,0.47909847,1.3426087,261.75772,269.4118,271.50974,272.25455,273.7905,3,0.0,0.39721158,0.38363165,0.32259005,0.3380842
36,-97.98232352941176,50.56175294117647,2021-03-17,03,D,1.8196841,-0.65500885,271.72546,272.27896,272.0259,271.23212,273.09805,4,1.6382952e-05,0.28293887,0.27435756,0.2608223,0.26165012
37,-104.89648461538461,52.88386153846154,2021-03-18,03,D,1.0762472,5.2111,269.07965,269.81976,270.8019,271.5375,273.67365,2,0.0,0.4227731,0.37898952,0.27065125,0.29479107
38,-103.171025,53.248025,2021-03-18,03,N,0.73327404,3.4708967,280.88232,272.7615,271.25958,272.0028,273.77695,3,0.0,0.44887987,0.4261381,0.34059206,0.3148274
39,-110.633725,51.860325,2021-03-19,03,D,1.2438174,4.347859,275.0691,273.28577,271.6754,270.86267,273.47308,2,0.0,0.3345794,0.31839412,0.2313481,0.22817963
40,-105.5294,54.0699,2021-03-19,03,N,-0.033708543,3.9195583,282.17804,272.41733,271.7976,271.96158,273.5916,1,0.0,0.3649938,0.31426346,0.2420373,0.2637654
41,-110.8084,50.4075,2021-03-20,03,D,3.7606049,1.1080492,272.9767,273.7258,272.82144,271.4322,273.72092,2,0.0,0.34707838,0.35183385,0.3067906,0.22184493
42,-101.4567,51.0123,2021-03-21,03,D,1.830234,0.036120363,272.16214,273.43268,271.7799,270.7931,273.4962,2,0.0,0.3763866,0.36935568,0.2828357,0.28364274
43,-115.8478,49.5822,2021-03-22,03,D,0.44466388,1.431849,271.90363,273.52994,273.11353,272.7652,273.9113,2,0.0001242974,0.29727465,0.2972136,0.28230694,0.3018613
44,-97.0393,49.2532,2021-03-25,03,D,-2.2354488,1.0713334,266.5101,267.687,272.87054,271.235,273.72287,4,0.0,0.43890715,0.4409885,0.4177567,0.40068626
45,-117.6851,49.3192,2021-03-27,03,N,2.4381027,2.026724,281.9929,275.0724,273.23404,273.45493,274.10516,2,0.0,0.35489345,0.33848333,0.3263378,0.33305117
46,-113.5132,49.98722857142857,2021-03-28,03,D,4.2482457,3.2066693,281.18826,276.93704,273.36023,272.257,273.80484,2,7.167124e-08,0.23467234,0.17042004,0.22634853,0.23720649
47,-107.84677142857143,51.041628571428575,2021-03-29,03,D,5.9566407,0.19384933,273.74966,273.7156,272.4978,271.41345,273.5705,2,0.0001811199,0.33290663,0.34375086,0.2600385,0.24234897
48,-114.3866,53.4459,2021-03-31,03,D,2.7009463,2.3179877,274.37418,273.78702,272.2881,271.84015,273.55533,2,3.8655207e-06,0.357359,0.3575334,0.31748542,0.34916848
49,-110.10711666666667,51.96143333333333,2021-04-01,04,D,1.7052432,3.4192219,271.96646,273.58383,271.88333,271.48428,273.53616,2,0.0,0.34761786,0.3344989,0.24287438,0.22813736
50,-100.14292,49.73068,2021-04-03,04,D,-2.9474936,-0.8247469,270.81586,271.24066,272.46768,271.26254,273.21307,2,0.0,0.37254798,0.37330595,0.32814357,0.30247942
51,-98.6108,51.6149,2021-04-05,04,D,-0.40904146,4.3480697,277.61502,275.87448,272.8808,271.3769,272.9427,3,0.0,0.27530545,0.2741947,0.24403933,0.24690318
52,-101.9298090909091,50.07765,2021-04-06,04,D,0.96487194,2.1562924,268.77982,269.73764,273.1012,271.2375,273.11557,2,0.0,0.28099582,0.2872384,0.27275166,0.27132612
53,-99.79283846153847,49.127746153846154,2021-04-07,04,D,0.3195836,-0.87060183,271.2319,271.16183,274.1001,271.46713,273.3735,2,0.0,0.33892933,0.32986522,0.31545782,0.32002798
54,-94.47498333333334,48.32406666666667,2021-04-08,04,D,-3.5954947,-2.50069,277.2629,277.83936,277.32904,273.06732,274.8917,6,0.00011393186,0.6138359,0.5545818,0.50230634,0.5252511
55,-99.6118,51.9703,2021-04-08,04,N,-2.530959,3.090996,282.49802,279.51917,274.1433,271.7482,273.2168,3,0.0,0.22161222,0.23219994,0.2238794,0.21770792
56,-99.33995999999999,49.04446,2021-04-09,04,D,4.1268435,-4.212247,274.8779,275.4563,276.766,271.65924,273.3736,2,1.0512201e-06,0.3304969,0.31725657,0.31519353,0.31182942
57,-101.34555384615383,50.116823076923076,2021-04-10,04,D,-0.32961977,3.6577797,269.07294,269.10236,274.19397,271.43665,273.19016,2,0.0,0.26490986,0.27160227,0.28384593,0.2891881
58,-108.2609,52.9721,2021-04-11,04,D,0.043668702,-5.7567177,272.3271,273.9657,275.092,271.8713,273.53305,2,1.2982891e-05,0.3295516,0.31900936,0.28403023,0.24431962
59,-125.86558,54.54394,2021-04-12,04,D,0.09813541,-1.0126908,266.5055,271.91257,273.00104,273.28595,273.902,2,0.0,0.3339909,0.33760107,0.3345042,0.36723584
60,-112.32243000000001,51.364779999999996,2021-04-14,04,D,-1.216174,1.6518184,267.036,271.45782,273.0896,272.18958,273.57242,2,0.0,0.27854657,0.27123177,0.27588636,0.23515433
61,-112.92563333333334,52.045611111111114,2021-04-15,04,D,1.732511,0.64128816,268.2132,271.8576,273.43613,272.88373,273.77228,2,0.0,0.3081209,0.28900033,0.27909195,0.27218878
62,-113.81122380952381,52.96715238095238,2021-04-16,04,D,1.6055788,1.4109143,271.54446,273.12305,275.0414,272.7258,273.6539,2,0.0,0.37389955,0.3620766,0.3351191,0.3462652
63,-112.27639166666667,51.54761666666667,2021-04-17,04,D,2.5529158,-0.9244344,273.414,274.1964,276.074,272.21765,273.53568,2,0.0,0.25653356,0.2459255,0.2671057,0.23728932
64,-121.32673333333332,56.63626666666667,2021-04-17,04,N,-1.4142041,-4.883798,284.65787,281.527,274.69446,271.21002,273.02942,2,0.0,0.2783759,0.29282787,0.28423217,0.26426223
65,-123.8809,53.9924,2021-04-18,04,D,-2.0630562,-4.1719303,278.27383,278.98425,279.3167,273.25613,273.80215,2,4.0999308e-07,0.36113527,0.35277712,0.36180514,0.37603372
66,-123.05625,53.02385,2021-04-19,04,D,1.0902442,-0.22287887,269.86655,272.60196,276.1222,273.3122,273.84225,2,0.0,0.35610187,0.35954797,0.36540493,0.3961531
67,-111.160775,51.19245,2021-04-20,04,D,-0.90495026,-0.95049787,266.14017,271.30063,274.07977,272.05872,273.4078,2,0.0,0.2660457,0.25287682,0.27189207,0.21606983
68,-122.6521,49.15245,2021-04-20,04,N,1.8733859,0.3778745,290.61823,286.45453,282.23148,280.21567,277.86957,2,0.0,0.25573018,0.2879852,0.31228405,0.35748303
69,-106.02795,52.377,2021-04-21,04,D,3.9791765,1.6783282,271.3976,272.79254,273.52637,272.122,273.40906,2,0.0,0.2416372,0.25165117,0.2594358,0.26080018
70,-101.42010625,50.36323125,2021-04-22,04,D,3.5178783,3.0911684,274.1859,272.9615,273.37802,271.8119,273.19504,2,0.0,0.26956594,0.26287347,0.27337444,0.27173418
71,-109.20578181818182,52.10139090909092,2021-04-23,04,D,1.3157066,0.86046124,262.1377,268.27115,273.97818,272.38074,273.525,2,0.0,0.24949242,0.25629482,0.26500216,0.23547645
72,-104.41736666666667,51.02493333333334,2021-04-24,04,D,1.5601586,2.0924025,265.74417,268.67923,273.23038,271.876,273.25998,2,0.0,0.25566068,0.25297585,0.22867852,0.2401427
73,-110.69950000000001,53.3213,2021-04-25,04,D,0.81586474,-1.1344191,267.7513,271.66858,273.85385,272.26172,273.34714,2,1.9675615e-05,0.3063922,0.3127141,0.3100704,0.28360853
74,-126.77315,54.366600000000005,2021-04-25,04,N,-0.46447167,-1.2639308,282.1945,275.33997,272.9297,273.24365,273.85632,2,0.0,0.38709,0.38165724,0.34819883,0.36240602
75,-107.9992125,52.526825,2021-04-26,04,D,2.9171443,1.7183558,270.9153,272.91547,273.3301,272.27377,273.44986,2,0.0,0.23971415,0.2547307,0.27439725,0.25070417
76,-103.07488461538462,51.91508461538462,2021-04-27,04,D,-0.06516103,-2.6115248,271.50137,273.0714,273.40503,271.7511,273.05777,2,0.0,0.24133909,0.24425983,0.23051637,0.25689086
77,-103.7863375,53.0793625,2021-04-28,04,D,-1.9176879,-1.5452397,269.03415,271.78406,273.6134,272.30045,273.54956,2,1.2270244e-05,0.2907804,0.3083338,0.3322897,0.2855519
78,-103.22617619047618,51.62410476190476,2021-04-29,04,D,2.0767078,-2.8135443,270.67734,273.782,275.10193,271.80746,273.02148,2,0.0,0.23739794,0.24405228,0.23616767,0.25576267
79,-109.30250555555556,52.9709,2021-04-30,04,D,-1.3658327,3.9983406,278.29764,277.88742,276.9588,272.81567,273.53558,2,0.0,0.25549796,0.23947163,0.28024697,0.26553568
80,-101.18288518518519,51.20755185185185,2021-05-01,05,D,2.5719926,-1.7710637,280.602,277.0298,275.44678,271.83704,273.38257,4,3.3176875e-06,0.3029039,0.30555344,0.34783328,0.3308328
81,-107.23713333333333,51.267044444444444,2021-05-03,05,D,-0.04521329,-2.0399446,268.95886,273.30075,278.22083,272.78387,273.46118,2,0.0,0.21541929,0.2225088,0.25051138,0.25640902
82,-103.15540434782608,50.7147652173913,2021-05-04,05,D,-1.3316969,1.2682899,265.68927,269.5315,275.19733,272.1683,273.16,3,0.0,0.26954937,0.2545166,0.27373958,0.27467686
83,-102.22821071428572,50.93058214285714,2021-05-05,05,D,-1.2160978,0.6552922,268.451,271.60922,275.30328,272.3419,273.18192,2,0.0,0.2115038,0.21254735,0.25348136,0.25700247
84,-104.38948888888889,52.012275,2021-05-06,05,D,1.2803972,-4.0881248,273.39853,274.58582,276.7367,272.36755,272.9523,2,0.0,0.19522089,0.22264951,0.2416479,0.26592
85,-101.4453,50.67304210526316,2021-05-07,05,D,-0.94989824,0.38775325,268.98148,271.28946,276.5974,272.4916,273.22937,2,0.0,0.18028234,0.19694483,0.26339912,0.26326036
86,-121.4279,57.126850000000005,2021-05-07,05,N,2.9984307,1.8045275,281.0895,280.68002,278.7431,271.80072,273.00272,2,7.109977e-05,0.344623,0.32779616,0.33651868,0.34708908
87,-100.36493333333334,51.63618888888889,2021-05-08,05,D,-0.95582145,-1.3507237,271.228,272.04498,273.9153,272.24255,273.20496,3,0.0,0.23506713,0.24339403,0.27837026,0.26896313
88,-102.36769230769231,51.13171538461539,2021-05-09,05,D,-1.4634973,-1.5867727,269.29993,271.82703,277.57156,272.53604,273.09747,2,0.0,0.17191292,0.1873597,0.23906247,0.25462252
89,-96.20011,49.341390000000004,2021-05-09,05,N,-1.7325468,-3.953188,282.5408,282.19492,277.76135,273.05972,273.66965,3,0.0,0.35545805,0.37688145,0.40552855,0.41312158
90,-101.90077931034483,50.88705862068966,2021-05-10,05,D,-1.6221108,1.783713,269.40604,271.53516,277.2303,272.62723,273.23975,2,0.0,0.16734463,0.1859888,0.25452244,0.26265728
91,-102.07460416666667,51.30719583333334,2021-05-11,05,D,1.5188284,2.5752702,275.36224,276.10837,279.04782,272.68484,273.1443,2,0.0,0.15585414,0.17656437,0.24303782,0.26011932
92,-99.70937333333333,51.40589333333333,2021-05-12,05,D,2.8431935,2.6367757,281.9092,280.574,280.3738,272.99084,273.3091,2,0.0,0.16268058,0.22160862,0.28420424,0.28846905
93,-99.93811666666666,51.341116666666665,2021-05-12,05,N,1.2548052,2.495972,293.38596,290.85678,282.39447,272.90457,273.27527,2,0.0,0.14684087,0.20026772,0.2644502,0.26853848
94,-99.52076111111111,51.81599722222222,2021-05-13,05,D,0.7534312,2.276307,281.73175,280.08057,279.7769,272.7124,273.19107,3,1.9253323e-06,0.15704127,0.19543372,0.2403166,0.24593084
95,-99.0652,51.76875,2021-05-13,05,N,1.5762684,1.1975466,291.4024,289.4709,282.3224,273.3754,273.11032,3,0.00016683835,0.15602739,0.19566001,0.23964278,0.24798983
96,-100.28443333333333,50.890966666666664,2021-05-14,05,D,0.11133925,0.903743,279.34805,278.231,281.14813,272.58566,273.26337,2,0.0,0.17641562,0.19958067,0.28263074,0.2896441
97,-99.12513333333334,51.81885,2021-05-14,05,N,-1.0137053,0.25239184,291.18893,288.9818,281.92996,273.16565,273.30396,3,0.00046396567,0.16240412,0.19803305,0.2501476,0.2578443
98,-102.44976,51.450900000000004,2021-05-15,05,D,-0.60917926,-2.283935,278.43533,279.13318,282.90033,273.0566,272.9872,2,0.0,0.15148969,0.15083244,0.21387637,0.24896367
99,-101.9791,49.5611,2021-05-15,05,N,2.4299014,1.5536542,295.22504,294.15115,284.35608,273.3007,273.16843,2,1.1744408e-05,0.17046052,0.16458279,0.24574552,0.28108746
100,-108.28770833333334,50.60945833333333,2021-05-16,05,D,2.2181966,2.076872,282.70746,282.88007,284.34314,276.56992,273.52576,2,0.0,0.20306094,0.2042789,0.2531743,0.24965906
