,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-117.31796666666666,53.086800000000004,2023-01-01,01,D,1.796992,2.5749032,261.43533,272.6423,271.8749,273.1526,275.2103,1,1.5090345e-06,0.24525456,0.24270374,0.24174142,0.31027567
1,-117.544,54.41256666666666,2023-01-01,01,N,2.8570387,0.7351752,271.403,270.18326,271.17996,272.53925,275.98508,2,0.0,0.32607847,0.30615792,0.30097064,0.3613952
2,-117.966975,53.4962,2023-01-02,01,D,2.183725,2.5395193,260.21637,270.3927,271.8786,273.16583,275.15616,2,0.0,0.27071536,0.2685367,0.26834136,0.31899688
3,-117.11670689655173,53.635241379310344,2023-01-03,01,D,2.590233,1.1195464,258.125,269.40524,271.35233,272.994,276.4241,2,0.0,0.4160196,0.40992036,0.41129625,0.45998266
4,-117.8054,55.5709,2023-01-03,01,N,1.1094346,1.2730913,261.13168,268.93686,270.6485,272.1124,276.58463,4,3.0032727e-08,0.34899172,0.2820196,0.29007012,0.36419785
5,-117.12820454545454,54.614836363636364,2023-01-04,01,D,1.7023382,1.8779213,256.8136,268.16602,270.993,272.527,276.18884,2,0.0,0.33522493,0.30128068,0.30449665,0.3730771
6,-117.4282,53.3016,2023-01-04,01,N,1.7353389,1.824298,266.90826,271.17056,271.5253,272.95337,275.31174,2,0.0,0.30402613,0.29996035,0.29822338,0.35528797
7,-115.66792000000001,54.15614000000001,2023-01-06,01,D,1.4792314,0.91531914,256.25732,267.54855,270.71674,272.54898,275.5656,2,0.0,0.2931618,0.27288488,0.263641,0.31900615
8,-122.2446,56.2872,2023-01-07,01,D,1.8834597,0.9824115,263.58484,270.46262,271.42053,272.39246,274.73694,2,0.0,0.19293328,0.16939601,0.21218826,0.27388862
9,-117.5838625,55.9058,2023-01-07,01,N,-0.12719207,2.0540485,264.29828,266.32864,268.419,271.8905,275.86478,4,0.0,0.33039248,0.2500867,0.27132687,0.3273367
10,-117.52994375,53.87270625,2023-01-08,01,D,1.5036167,1.6053923,268.71918,270.8702,270.7432,272.53403,275.2295,2,1.1071883e-05,0.33833352,0.33146515,0.3286802,0.38093236
11,-120.230525,56.843975,2023-01-08,01,N,0.19238654,-0.67738783,266.75677,271.27228,270.27716,271.96555,275.38876,4,2.8952652e-08,0.36489,0.34436613,0.38386127,0.4323394
12,-117.77974166666667,52.911541666666665,2023-01-09,01,D,0.6850028,1.9796011,267.5244,272.57947,272.09552,273.26816,274.5338,1,9.282879e-05,0.187978,0.19027703,0.19383614,0.24904312
13,-115.7849,54.908500000000004,2023-01-09,01,N,-0.4485889,-0.23217896,269.79117,271.24463,270.4907,271.90372,274.7376,2,8.802115e-06,0.30199963,0.28912857,0.29715347,0.35022247
14,-117.38844999999999,53.606950000000005,2023-01-11,01,D,0.5971116,1.449771,258.3766,272.0626,271.27957,272.6272,275.1869,2,5.631021e-07,0.34420085,0.33878586,0.33832854,0.39154673
15,-115.66755,55.64735,2023-01-12,01,N,-2.0405693,0.49205413,264.56342,268.9635,271.19128,271.85037,274.81958,3,8.7908965e-08,0.30977187,0.29171902,0.29473338,0.3235321
16,-116.93143333333335,54.169000000000004,2023-01-14,01,D,0.3197049,1.5327048,264.5963,269.43805,271.211,272.4853,275.1331,2,1.3653771e-06,0.32349285,0.30767256,0.30389705,0.36366212
17,-116.8842,54.1381,2023-01-15,01,D,0.2085641,0.39567378,258.69815,268.2449,271.15152,272.51086,275.07556,2,0.0,0.32469738,0.30960852,0.30550173,0.36463878
18,-118.5309,54.04815,2023-01-15,01,N,-0.33623767,-0.2762007,268.47684,270.141,271.6683,273.14645,274.91666,2,8.52528e-07,0.30306256,0.30210358,0.29285288,0.34542155
19,-115.68877142857143,53.24274285714286,2023-01-16,01,D,1.2241244,0.22557516,263.86533,269.09964,270.9933,273.13538,277.34677,6,0.00011039095,0.52812797,0.51388735,0.51038146,0.5612065
20,-115.632,53.4231,2023-01-17,01,D,1.3663224,1.5290927,260.4276,270.03848,271.08768,273.14838,276.39484,2,2.1872436e-06,0.40325436,0.3934103,0.3815525,0.42798623
21,-116.1412,52.6233,2023-01-18,01,D,2.6241536,2.345023,261.75818,269.55252,271.1606,272.6024,275.07327,1,1.6118994e-07,0.3276153,0.32477382,0.33854684,0.37078387
22,-117.83483333333334,55.67746666666667,2023-01-19,01,D,3.340207,1.604919,267.2185,269.08875,270.93005,272.02396,275.34885,4,0.0,0.34120902,0.2785567,0.28455937,0.35602722
23,-121.3335,51.7699,2023-01-19,01,N,-1.5323986,1.6999879,271.18628,272.95157,273.19714,273.93674,275.7856,2,0.0,0.33459148,0.33101988,0.29817724,0.33652568
24,-111.04634285714285,56.02814285714286,2023-01-20,01,D,4.346604,0.6440157,266.94058,267.83646,268.9592,272.03333,276.34827,6,0.0,0.5559397,0.53827876,0.54842305,0.5750109
25,-119.42126666666667,58.21921666666666,2023-01-20,01,N,3.0289726,2.830962,273.76266,269.75958,271.1821,272.21088,275.67862,6,0.0,0.47911176,0.45460847,0.46966228,0.50060964
26,-120.82907333333333,55.360099999999996,2023-01-21,01,D,3.338973,3.3671036,275.5287,272.8139,272.09818,272.51373,274.4155,2,2.194528e-05,0.2959907,0.2760415,0.2723812,0.32167143
27,-122.0146,52.3278,2023-01-21,01,N,-0.5078607,1.4277377,271.97275,272.85266,273.1158,273.8695,275.76648,2,0.0005547581,0.34074396,0.33819085,0.28969678,0.33753303
28,-116.84796666666666,54.499433333333336,2023-01-22,01,D,5.262055,-1.9873959,272.99615,272.76718,271.30588,272.3455,274.89877,2,0.00040707403,0.37433434,0.3077154,0.30582896,0.37139037
29,-124.06546666666668,54.2186,2023-01-22,01,N,1.1636676,1.8178499,271.15985,272.58362,272.1012,271.49136,274.08807,2,0.0,0.3459036,0.3422271,0.29879647,0.34401065
30,-119.98493333333333,53.054233333333336,2023-01-23,01,D,0.36375085,1.6982813,264.61444,273.0444,273.03613,273.5189,274.445,1,0.0012839305,0.23572691,0.23975176,0.24952964,0.29097113
31,-118.92446363636364,55.80013636363637,2023-01-24,01,D,4.772149,-0.7029836,273.67575,272.7595,271.75687,272.20007,275.09534,4,8.9428363e-07,0.39861605,0.337904,0.31367362,0.37651262
32,-113.8463,54.26875,2023-01-25,01,D,3.2056036,-0.35526597,267.52896,269.368,270.88577,271.98355,274.85587,4,0.0,0.30624327,0.25151163,0.2636746,0.3273547
33,-116.37446666666666,54.9361,2023-01-25,01,N,4.101807,-0.45907485,278.3256,272.25912,271.58365,271.9658,274.19144,2,0.0,0.33992228,0.3000491,0.28911012,0.34931898
34,-122.9894,57.5144,2023-01-26,01,D,4.7539635,1.1680084,276.03406,272.7851,272.36044,272.5721,273.97498,2,2.01337e-07,0.29799926,0.24915558,0.27023423,0.31642094
35,-119.0857,50.2699,2023-01-28,01,D,0.95452213,-1.0666617,269.03223,273.22824,273.35828,274.08594,275.82294,2,0.00030016238,0.32022995,0.28709152,0.24633384,0.299839
