,longitude,latitude,date,month,daynight,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,soil_type,total_precipitation,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4
0,-118.76695000000001,56.196200000000005,2016-01-01,01,D,6.0179014,0.16975957,269.60202,272.38782,271.60428,273.24744,276.42514,4,0.0,0.3509787,0.32926023,0.33126414,0.38289484
1,-116.60865000000001,55.40175,2016-01-01,01,N,4.2353477,-0.029689262,270.22763,269.67145,269.6583,272.62762,276.5219,2,0.0,0.34651104,0.33006424,0.30732644,0.3433412
2,-114.83070476190477,55.28879523809523,2016-01-02,01,D,2.5966275,0.24675785,266.38852,270.88803,270.71625,272.34207,275.21616,3,0.0,0.26965854,0.27005252,0.26982495,0.28760466
3,-114.59463333333333,55.950433333333336,2016-01-02,01,N,1.2341304,1.1779783,267.21143,267.42844,268.68262,272.79477,277.08563,6,0.0,0.4765642,0.45991394,0.46325022,0.51790327
4,-122.37639999999999,56.0158,2016-01-03,01,D,2.9607055,1.59909,259.73083,271.8145,272.11932,272.80545,274.47153,1,0.0,0.2545007,0.25539988,0.25524598,0.28128424
5,-118.4588,55.97195,2016-01-03,01,N,2.017047,-0.4883653,259.90146,269.54984,271.64172,273.28427,276.66995,4,0.0,0.34804267,0.3209323,0.31091893,0.37386915
6,-115.83592666666667,53.66308,2016-01-04,01,D,3.899995,-1.2467142,261.16415,270.59586,272.1345,273.728,276.4764,2,0.0,0.35558304,0.35603085,0.35002223,0.383332
7,-119.26968333333333,54.53985,2016-01-05,01,D,0.40107104,0.5335303,252.66075,267.82904,269.90738,272.6838,275.04776,2,6.225725e-07,0.32247078,0.32054147,0.32569897,0.343797
8,-121.7304,55.7562,2016-01-06,01,D,0.70849985,0.04365749,255.11398,269.21606,269.86804,272.5212,274.79047,2,3.6455762e-07,0.29538155,0.284544,0.28707337,0.30750847
9,-122.04650000000001,55.8853,2016-01-07,01,D,-0.22402483,-0.66018707,259.9238,271.79977,271.51743,272.71036,274.59964,2,2.789507e-05,0.27952266,0.27302814,0.2767809,0.30000255
10,-115.917,52.5592,2016-01-08,01,D,1.5644715,1.3792243,251.65363,267.30072,268.77063,272.7843,275.2633,2,1.7161948e-07,0.3413925,0.34180698,0.35585243,0.36940253
11,-119.19916296296296,54.820248148148146,2016-01-12,01,D,4.0026464,2.650244,269.66098,269.4177,269.84952,272.47314,275.33456,2,0.0,0.3375181,0.3358318,0.33108976,0.34476796
12,-116.7308,53.14276666666667,2016-01-13,01,D,1.6906438,1.8062309,269.4511,271.31918,271.14755,272.9015,275.3169,2,3.8698003e-05,0.38011107,0.38412404,0.40156546,0.4206098
13,-117.60089090909091,53.576490909090914,2016-01-18,01,D,2.5721216,1.7077496,265.67996,270.23938,271.6986,272.88052,274.61487,2,4.5388677e-07,0.327691,0.33414972,0.34818923,0.35411978
14,-118.76259999999999,54.39149999999999,2016-01-20,01,D,0.75234914,-0.34597763,263.5053,271.68576,271.64896,272.682,274.41418,2,2.2270891e-05,0.31837198,0.316222,0.31718424,0.34254292
15,-115.91865,52.821133333333336,2016-01-22,01,D,1.8526734,1.4398198,265.1546,268.96207,270.40213,272.76392,275.7046,3,8.264527e-07,0.44109637,0.4400346,0.45101526,0.47167695
16,-116.03483529411766,53.58994117647059,2016-01-24,01,D,1.937809,-0.036108516,267.37534,271.60648,271.85413,273.53305,275.79297,2,7.728627e-05,0.38503388,0.38535973,0.38614783,0.41738433
17,-117.0638,53.719449999999995,2016-01-25,01,D,2.3390398,0.9700425,261.99155,270.25092,271.7538,273.3012,275.34045,2,1.1644926e-06,0.40078616,0.40023765,0.40863445,0.4119373
18,-119.31275,55.08525,2016-01-26,01,D,3.2472718,2.3984036,275.22678,271.11234,270.90433,272.47134,275.0223,4,1.4808583e-07,0.35595438,0.340969,0.33452916,0.34785825
19,-114.42020000000001,51.849733333333326,2016-01-27,01,N,2.9612582,1.1667538,277.8861,272.73145,271.8567,272.95386,274.92032,2,0.0,0.2985194,0.25200772,0.26189658,0.3041585
20,-120.44115,55.8206,2016-01-28,01,D,-1.1095691,1.6058382,273.89267,272.50092,271.0904,272.00516,274.35464,3,9.389993e-05,0.3550104,0.30046448,0.28819916,0.3071495
21,-119.03175,55.14005,2016-01-29,01,D,6.3218517,2.2564018,274.58072,272.69962,271.58795,272.83112,275.13263,4,0.0,0.41629726,0.36376598,0.33578244,0.36084148
22,-112.17469999999999,54.75129999999999,2016-01-30,01,D,2.8156474,-0.15854996,265.09103,270.4314,271.42126,272.2332,274.441,3,0.0,0.3416835,0.3038411,0.29177487,0.3166621
