latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
54.5094,-112.912,328,1,1,2011-05-16,1840,Terra,MODIS,83,6.03,300.8,20.8,D,0
54.5115,-112.9277,345.7,1,1,2011-05-16,1840,Terra,MODIS,94,6.03,299.9,49.6,D,0
54.4984,-112.8997,320.3,1,1,2011-05-16,1840,Terra,MODIS,76,6.03,301.4,12.9,D,0
53.4905,-107.2136,317.7,1.2,1.1,2011-05-16,1840,Terra,MODIS,74,6.03,298.8,14.2,D,0
53.4873,-107.1965,313.8,1.2,1.1,2011-05-16,1840,Terra,MODIS,68,6.03,298,9.7,D,0
53.4812,-107.2185,310.9,1.2,1.1,2011-05-16,1840,Terra,MODIS,11,6.03,297.2,6.6,D,0
52.9377,-105.2177,315.6,1.4,1.2,2011-05-16,1840,Terra,MODIS,71,6.03,298.4,15,D,0
52.0886,-102.2791,309.2,2,1.4,2011-05-16,1840,Terra,MODIS,63,6.03,293.5,15,D,0
52.0407,-102.2466,329.4,2,1.4,2011-05-16,1840,Terra,MODIS,85,6.03,297.1,65,D,0
52.029,-102.2539,326.7,2,1.4,2011-05-16,1840,Terra,MODIS,83,6.03,296.2,57,D,0
52.0392,-102.2545,337.2,2,1.4,2011-05-16,1840,Terra,MODIS,90,6.03,297.9,96.8,D,0
52.0327,-102.227,310.9,2,1.4,2011-05-16,1840,Terra,MODIS,63,6.03,296.3,16.3,D,0
52.0276,-102.2618,309.8,2,1.4,2011-05-16,1840,Terra,MODIS,64,6.03,295.4,14.7,D,0
51.9828,-102.1306,330.5,2,1.4,2011-05-16,1840,Terra,MODIS,86,6.03,297.4,71.8,D,0
51.9761,-102.1027,312.3,2.1,1.4,2011-05-16,1840,Terra,MODIS,69,6.03,297.7,19.5,D,0
51.9156,-102.0765,309.7,2.1,1.4,2011-05-16,1840,Terra,MODIS,58,6.03,296.6,11.9,D,0
52.7405,-106.0202,326.2,1.3,1.1,2011-05-16,1840,Terra,MODIS,82,6.03,299.1,30.3,D,0
52.7368,-106.0014,322.3,1.3,1.1,2011-05-16,1840,Terra,MODIS,78,6.03,297.8,23.5,D,0
53.1063,-108.2186,341.8,1.1,1.1,2011-05-16,1840,Terra,MODIS,91,6.03,301.6,47.8,D,0
54.2296,-116.8835,321,1.3,1.1,2011-05-16,1840,Terra,MODIS,45,6.03,295,19.5,D,0
54.2276,-116.8628,336,1.3,1.1,2011-05-16,1840,Terra,MODIS,89,6.03,301.5,45.4,D,0
49.308,-98.9885,308.1,2.5,1.5,2011-05-16,1848,Aqua,MODIS,48,6.03,295.4,18.3,D,0
49.2938,-99.0104,313.6,2.5,1.5,2011-05-16,1848,Aqua,MODIS,65,6.03,298.2,33.8,D,0
50.6918,-102.175,303.3,3.2,1.7,2011-05-16,1848,Aqua,MODIS,47,6.03,291.9,18.9,D,0
50.7425,-101.029,306.5,2.8,1.6,2011-05-16,1848,Aqua,MODIS,62,6.03,293.3,20.6,D,0
50.1145,-102.519,311,3.5,1.8,2011-05-16,1848,Aqua,MODIS,69,6.03,291.4,54.2,D,0
50.1,-102.5088,305.4,3.5,1.8,2011-05-16,1848,Aqua,MODIS,49,6.03,291.2,29.7,D,0
50.106,-102.5049,316.9,3.5,1.8,2011-05-16,1848,Aqua,MODIS,76,6.03,292,79.4,D,0
50.5298,-100.7805,310.3,2.8,1.6,2011-05-16,1848,Aqua,MODIS,68,6.03,292.9,34.1,D,0
49.9974,-97.9371,312.9,2.1,1.4,2011-05-16,1848,Aqua,MODIS,69,6.03,298.8,22.3,D,0
50.0041,-97.909,310.9,2.1,1.4,2011-05-16,1848,Aqua,MODIS,65,6.03,297.5,18.6,D,0
53.3682,-103.1751,313.8,2.8,1.6,2011-05-16,1849,Aqua,MODIS,72,6.03,299.2,36,D,0
53.482,-107.2182,303.1,4.2,1.9,2011-05-16,1849,Aqua,MODIS,55,6.03,293,29.8,D,0
51.9206,-102.073,307.6,2.9,1.6,2011-05-16,1849,Aqua,MODIS,62,6.03,296.8,19.1,D,0
51.974,-102.1116,339.6,2.9,1.6,2011-05-16,1849,Aqua,MODIS,91,6.03,297.8,179.6,D,0
51.9636,-102.1499,339.3,2.9,1.6,2011-05-16,1849,Aqua,MODIS,91,6.03,297.9,179.1,D,0
51.9751,-102.1205,346.5,2.9,1.6,2011-05-16,1849,Aqua,MODIS,94,6.03,298.1,237.6,D,0
51.9646,-102.1587,329.7,2.9,1.6,2011-05-16,1849,Aqua,MODIS,81,6.03,297.7,114.9,D,0
52.0343,-102.2552,307.4,2.9,1.6,2011-05-16,1849,Aqua,MODIS,62,6.03,295.2,19.3,D,0
52.0218,-102.2495,307.3,2.9,1.6,2011-05-16,1849,Aqua,MODIS,50,6.03,295.2,17.8,D,0
53.1002,-103.8968,316.1,3.1,1.7,2011-05-16,1849,Aqua,MODIS,75,6.03,298,46.3,D,0
53.0981,-103.9038,317.9,3.1,1.7,2011-05-16,1849,Aqua,MODIS,77,6.03,298.1,57.9,D,0
53.3698,-103.1793,313.4,2.8,1.6,2011-05-16,1849,Aqua,MODIS,72,6.03,298.7,34.8,D,0
54.4582,-109.5847,316.2,4.7,2,2011-05-16,1850,Aqua,MODIS,55,6.03,291.4,108.2,D,0
54.4427,-109.5691,342.5,4.7,2,2011-05-16,1850,Aqua,MODIS,88,6.03,293.3,415.4,D,0
54.4272,-109.5537,326.8,4.7,2,2011-05-16,1850,Aqua,MODIS,55,6.03,290.4,195.9,D,0
55.9656,-110.6941,309,4.5,1.9,2011-05-16,1850,Aqua,MODIS,66,6.03,292.5,63.2,D,0
55.9444,-110.7556,307.4,4.5,2,2011-05-16,1850,Aqua,MODIS,62,6.03,292.5,54.4,D,0
55.9805,-110.7107,306.3,4.5,1.9,2011-05-16,1850,Aqua,MODIS,48,6.03,291.6,45.8,D,0
55.9801,-110.707,304,4.5,1.9,2011-05-16,1850,Aqua,MODIS,11,6.03,291.5,32.7,D,0
55.9442,-110.7522,307.4,4.5,2,2011-05-16,1850,Aqua,MODIS,62,6.03,292.4,54.2,D,0
55.9652,-110.6905,308,4.5,1.9,2011-05-16,1850,Aqua,MODIS,63,6.03,292.5,57.4,D,0
56.4647,-108.7243,322,3.6,1.8,2011-05-16,1850,Aqua,MODIS,0,6.03,290.8,113.3,D,0
54.4571,-109.5862,315.2,4.7,2,2011-05-16,1850,Aqua,MODIS,37,6.03,291.5,98.1,D,0
54.4416,-109.5708,339.7,4.7,2,2011-05-16,1850,Aqua,MODIS,80,6.03,293.2,369.4,D,0
54.4632,-109.5079,318.7,4.7,2,2011-05-16,1850,Aqua,MODIS,30,6.03,290.4,121.1,D,0
57.7908,-111.194,323.1,3.9,1.8,2011-05-16,1851,Aqua,MODIS,52,6.03,290.4,120.2,D,0
57.7579,-111.2333,340.6,3.9,1.8,2011-05-16,1851,Aqua,MODIS,74,6.03,291,271.6,D,0
57.8281,-111.2308,331.8,3.9,1.8,2011-05-16,1851,Aqua,MODIS,51,6.03,289.4,179.3,D,0
57.7955,-111.2704,327.1,3.9,1.8,2011-05-16,1851,Aqua,MODIS,36,6.03,292.4,127.6,D,0
57.8141,-111.2141,348.4,3.9,1.8,2011-05-16,1851,Aqua,MODIS,90,6.03,289.6,380.2,D,0
57.7815,-111.2536,352.8,3.9,1.8,2011-05-16,1851,Aqua,MODIS,91,6.03,293.7,452.6,D,0
57.8001,-111.1974,338.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,86,6.03,290,264.4,D,0
57.7675,-111.2368,358.1,3.9,1.8,2011-05-16,1851,Aqua,MODIS,99,6.03,292.8,543.4,D,0
57.7346,-111.2764,356.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,93,6.03,291.9,509.8,D,0
57.2605,-111.6761,318.6,4.3,1.9,2011-05-16,1851,Aqua,MODIS,26,6.03,293,91.6,D,0
57.7719,-111.25,348.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,95,6.03,293.5,390.2,D,0
57.2895,-111.7108,362,4.3,1.9,2011-05-16,1851,Aqua,MODIS,75,6.03,294.2,685.1,D,0
57.2912,-111.7166,346.5,4.3,1.9,2011-05-16,1851,Aqua,MODIS,71,6.03,293.1,392.8,D,0
57.3963,-111.5888,318.5,4.2,1.9,2011-05-16,1851,Aqua,MODIS,29,6.03,292.5,94.7,D,0
57.4104,-111.6068,335,4.2,1.9,2011-05-16,1851,Aqua,MODIS,67,6.03,291.8,250,D,0
57.3899,-111.6668,328.9,4.2,1.9,2011-05-16,1851,Aqua,MODIS,53,6.03,290,183.8,D,0
57.6079,-111.2805,328.2,4,1.9,2011-05-16,1851,Aqua,MODIS,85,6.03,297.4,166.3,D,0
57.6409,-111.2413,322.4,3.9,1.8,2011-05-16,1851,Aqua,MODIS,65,6.03,295.7,110.7,D,0
57.6221,-111.2973,338.6,4,1.9,2011-05-16,1851,Aqua,MODIS,91,6.03,299.8,270.4,D,0
57.655,-111.258,359.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,99,6.03,298.2,573.4,D,0
57.7021,-111.2348,326.9,3.9,1.8,2011-05-16,1851,Aqua,MODIS,30,6.03,292.7,134.2,D,0
57.7162,-111.2515,398.3,3.9,1.8,2011-05-16,1851,Aqua,MODIS,100,6.03,299.6,1708.9,D,0
57.645,-111.2493,327.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,69,6.03,296.1,147,D,0
57.6261,-111.3051,326.4,4,1.9,2011-05-16,1851,Aqua,MODIS,53,6.03,299.6,140.2,D,0
57.6592,-111.266,356.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,98,6.03,297.5,523.6,D,0
57.6402,-111.3219,327.6,4,1.9,2011-05-16,1851,Aqua,MODIS,64,6.03,298.8,148,D,0
57.7065,-111.2429,355.3,3.9,1.8,2011-05-16,1851,Aqua,MODIS,98,6.03,293.7,499.5,D,0
57.7534,-111.2201,348.6,3.9,1.8,2011-05-16,1851,Aqua,MODIS,95,6.03,290.8,383.2,D,0
57.6874,-111.2995,331.9,3.9,1.8,2011-05-16,1851,Aqua,MODIS,81,6.03,293.3,184.1,D,0
57.7394,-111.2034,348,3.9,1.8,2011-05-16,1851,Aqua,MODIS,95,6.03,292,378.8,D,0
57.7206,-111.2595,404.1,3.9,1.8,2011-05-16,1851,Aqua,MODIS,100,6.03,300.3,1972.1,D,0
58.3485,-111.4392,320.1,3.7,1.8,2011-05-16,1851,Aqua,MODIS,34,6.03,293.7,93.4,D,0
58.3432,-111.4232,320.9,3.7,1.8,2011-05-16,1851,Aqua,MODIS,44,6.03,295.3,100.2,D,0
58.2976,-111.4441,350.2,3.8,1.8,2011-05-16,1851,Aqua,MODIS,96,6.03,296.1,394.4,D,0
58.2882,-111.3562,341.3,3.7,1.8,2011-05-16,1851,Aqua,MODIS,79,6.03,289.8,280,D,0
58.3061,-111.3023,348.7,3.7,1.8,2011-05-16,1851,Aqua,MODIS,95,6.03,286.3,381,D,0
58.2744,-111.3395,372.8,3.7,1.8,2011-05-16,1851,Aqua,MODIS,87,6.03,289.8,822.5,D,0
58.2924,-111.2856,340.9,3.7,1.8,2011-05-16,1851,Aqua,MODIS,88,6.03,285.7,281.6,D,0
58.2606,-111.3229,365.5,3.7,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,291.8,675.2,D,0
58.2786,-111.269,319.1,3.7,1.8,2011-05-16,1851,Aqua,MODIS,57,6.03,285.7,101.9,D,0
58.2918,-111.4347,323.4,3.8,1.8,2011-05-16,1851,Aqua,MODIS,48,6.03,295.1,109.2,D,0
58.296,-111.3632,323,3.7,1.8,2011-05-16,1851,Aqua,MODIS,40,6.03,290.8,112.1,D,0
58.3137,-111.3091,331.1,3.7,1.8,2011-05-16,1851,Aqua,MODIS,73,6.03,286.2,183.4,D,0
58.2822,-111.3464,339.9,3.7,1.8,2011-05-16,1851,Aqua,MODIS,75,6.03,288.1,256.9,D,0
58.3,-111.2923,338.7,3.7,1.8,2011-05-16,1851,Aqua,MODIS,76,6.03,285.8,249.4,D,0
58.2685,-111.3297,396.7,3.7,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,293.9,1553.5,D,0
58.2863,-111.2756,352.2,3.7,1.8,2011-05-16,1851,Aqua,MODIS,97,6.03,286.7,428.1,D,0
58.2547,-111.313,339.5,3.7,1.8,2011-05-16,1851,Aqua,MODIS,91,6.03,288.3,265.9,D,0
58.209,-111.3341,340.9,3.8,1.8,2011-05-16,1851,Aqua,MODIS,92,6.03,290.3,289.3,D,0
58.2271,-111.2796,321.5,3.7,1.8,2011-05-16,1851,Aqua,MODIS,70,6.03,287.3,116.3,D,0
58.1952,-111.3175,369.5,3.8,1.8,2011-05-16,1851,Aqua,MODIS,100,6.03,293,761.4,D,0
58.2133,-111.2631,333.5,3.7,1.8,2011-05-16,1851,Aqua,MODIS,88,6.03,288,209.8,D,0
58.163,-111.3556,343.6,3.8,1.8,2011-05-16,1851,Aqua,MODIS,93,6.03,288.6,318.5,D,0
58.1814,-111.3008,375,3.8,1.8,2011-05-16,1851,Aqua,MODIS,100,6.03,291.5,893.3,D,0
58.1492,-111.3388,341.3,3.8,1.8,2011-05-16,1851,Aqua,MODIS,80,6.03,288.5,297.9,D,0
58.1675,-111.2842,334.8,3.8,1.8,2011-05-16,1851,Aqua,MODIS,84,6.03,286.7,227.6,D,0
58.2174,-111.336,328.9,3.8,1.8,2011-05-16,1851,Aqua,MODIS,59,6.03,288.7,160.8,D,0
58.2036,-111.3193,356.5,3.8,1.8,2011-05-16,1851,Aqua,MODIS,93,6.03,291.9,506.3,D,0
58.2215,-111.2646,319.3,3.7,1.8,2011-05-16,1851,Aqua,MODIS,46,6.03,288.1,100.4,D,0
58.1717,-111.3577,335.2,3.8,1.8,2011-05-16,1851,Aqua,MODIS,67,6.03,286.9,223.4,D,0
58.1898,-111.3025,383.6,3.8,1.8,2011-05-16,1851,Aqua,MODIS,87,6.03,293.3,1128.1,D,0
58.176,-111.2858,346.6,3.8,1.8,2011-05-16,1851,Aqua,MODIS,89,6.03,287.6,353.7,D,0
58.1441,-111.3239,337.6,3.8,1.8,2011-05-16,1851,Aqua,MODIS,78,6.03,286.5,249.2,D,0
58.1303,-111.3071,382.3,3.8,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,291.4,1100.7,D,0
58.1484,-111.2524,346.9,3.8,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,288,360.2,D,0
58.1165,-111.2902,367.3,3.8,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,290.7,717.6,D,0
58.0843,-111.3284,337.8,3.8,1.8,2011-05-16,1851,Aqua,MODIS,78,6.03,288.7,249.8,D,0
58.1026,-111.2736,359.7,3.8,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,291.1,560.6,D,0
58.0704,-111.3115,331.5,3.8,1.8,2011-05-16,1851,Aqua,MODIS,87,6.03,289.7,192.3,D,0
58.0005,-111.4606,343.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,81,6.03,286.3,326.1,D,0
58.0193,-111.4053,348.1,3.8,1.8,2011-05-16,1851,Aqua,MODIS,95,6.03,286.9,378.8,D,0
58.0566,-111.2946,331.2,3.8,1.8,2011-05-16,1851,Aqua,MODIS,65,6.03,293.3,182.7,D,0
58.1246,-111.298,399,3.8,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,293.7,1669.5,D,0
58.1425,-111.2432,350.4,3.8,1.8,2011-05-16,1851,Aqua,MODIS,93,6.03,289.1,401,D,0
58.1108,-111.2811,361,3.8,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,290.5,580.5,D,0
58.0788,-111.3194,331.4,3.8,1.8,2011-05-16,1851,Aqua,MODIS,65,6.03,288.2,192.3,D,0
58.0969,-111.2644,322,3.8,1.8,2011-05-16,1851,Aqua,MODIS,60,6.03,290.3,115.5,D,0
58.065,-111.3024,336.5,3.8,1.8,2011-05-16,1851,Aqua,MODIS,65,6.03,291.5,229.4,D,0
57.9956,-111.4523,374.5,3.9,1.8,2011-05-16,1851,Aqua,MODIS,87,6.03,290.7,896.7,D,0
58.0141,-111.3969,367.2,3.8,1.8,2011-05-16,1851,Aqua,MODIS,94,6.03,290.2,707.9,D,0
57.9816,-111.4355,353.2,3.9,1.8,2011-05-16,1851,Aqua,MODIS,84,6.03,295,441.3,D,0
58.0372,-111.269,325.2,3.8,1.8,2011-05-16,1851,Aqua,MODIS,36,6.03,291.3,131,D,0
57.916,-111.5135,326.1,3.9,1.8,2011-05-16,1851,Aqua,MODIS,31,6.03,293.2,138.9,D,0
57.9909,-111.291,325.2,3.8,1.8,2011-05-16,1851,Aqua,MODIS,40,6.03,293.7,125.4,D,0
58.0094,-111.2358,339.6,3.8,1.8,2011-05-16,1851,Aqua,MODIS,76,6.03,292.5,266.2,D,0
57.912,-111.4997,331.6,3.9,1.8,2011-05-16,1851,Aqua,MODIS,25,6.03,293.6,178.9,D,0
57.9026,-111.4102,319.2,3.9,1.8,2011-05-16,1851,Aqua,MODIS,64,6.03,293.2,87.9,D,0
57.884,-111.2315,330.7,3.8,1.8,2011-05-16,1851,Aqua,MODIS,58,6.03,292.8,172.8,D,0
57.8188,-111.2274,343.7,3.9,1.8,2011-05-16,1851,Aqua,MODIS,81,6.03,289.6,309.3,D,0
57.786,-111.2667,339.8,3.9,1.8,2011-05-16,1851,Aqua,MODIS,66,6.03,293.2,253,D,0
57.8048,-111.2107,353.3,3.9,1.8,2011-05-16,1851,Aqua,MODIS,96,6.03,290.2,451.1,D,0
58.3372,-111.3159,411.6,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,300.5,3021.2,D,0
58.3664,-111.2763,323.7,4.7,2,2011-05-16,2016,Terra,MODIS,35,6.03,288,166.1,D,0
58.3518,-111.2961,457.8,4.7,2,2011-05-16,2016,Terra,MODIS,94,6.03,312,7594.9,D,0
58.3274,-111.2299,370.5,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,290.2,1060.1,D,0
58.3127,-111.2497,391.7,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,292.5,1896.5,D,0
58.3225,-111.3355,386,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,296.3,1617.4,D,0
58.298,-111.2695,400.8,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,294.2,2381,D,0
58.2833,-111.2892,325.5,4.7,2,2011-05-16,2016,Terra,MODIS,69,6.03,289.2,171.3,D,0
58.3526,-111.2979,454.9,4.7,2,2011-05-16,2016,Terra,MODIS,94,6.03,311.9,7210.6,D,0
58.3284,-111.2313,377.2,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,290.9,1284.9,D,0
58.338,-111.3177,407.1,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,300.4,2734.4,D,0
58.3138,-111.2512,393.3,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,292.9,1980.6,D,0
58.3234,-111.3375,377.9,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,296.2,1302.9,D,0
58.2991,-111.2711,397.8,4.7,2,2011-05-16,2016,Terra,MODIS,100,6.03,294.7,2224.1,D,0
58.2844,-111.2909,326.7,4.7,2,2011-05-16,2016,Terra,MODIS,77,6.03,289.6,188.1,D,0
58.2155,-111.2831,351.3,4.8,2,2011-05-16,2016,Terra,MODIS,96,6.03,290.3,566.3,D,0
58.2007,-111.3026,336.8,4.8,2,2011-05-16,2016,Terra,MODIS,70,6.03,291,300.4,D,0
58.161,-111.2555,341.4,4.8,2,2011-05-16,2016,Terra,MODIS,81,6.03,288.9,381.7,D,0
58.2179,-111.2884,349.4,4.8,2,2011-05-16,2016,Terra,MODIS,96,6.03,290.3,535.9,D,0
58.1882,-111.3275,338,4.8,2,2011-05-16,2016,Terra,MODIS,48,6.03,291.7,323.9,D,0
58.1636,-111.2606,341.5,4.8,2,2011-05-16,2016,Terra,MODIS,78,6.03,289,387.7,D,0
58.1488,-111.2802,361.3,4.8,2,2011-05-16,2016,Terra,MODIS,94,6.03,291,815.9,D,0
58.134,-111.2999,348.3,4.8,2,2011-05-16,2016,Terra,MODIS,90,6.03,289.1,528,D,0
58.1191,-111.3194,318.2,4.8,2,2011-05-16,2016,Terra,MODIS,58,6.03,287.2,131.3,D,0
58.1503,-111.2817,355.9,4.8,2,2011-05-16,2016,Terra,MODIS,98,6.03,291.2,690.3,D,0
58.1355,-111.3014,345.6,4.8,2,2011-05-16,2016,Terra,MODIS,88,6.03,289.2,470,D,0
58.1206,-111.3211,319.6,4.8,2,2011-05-16,2016,Terra,MODIS,68,6.03,287.5,143.4,D,0
58.0316,-111.4387,307.3,4.8,2,2011-05-16,2016,Terra,MODIS,62,6.03,291.6,53.7,D,0
58.0341,-111.4437,305.5,4.8,2,2011-05-16,2016,Terra,MODIS,54,6.03,291.8,42.4,D,0
57.9896,-111.5024,310.3,4.8,2,2011-05-16,2016,Terra,MODIS,68,6.03,291.7,69.3,D,0
54.074,-116.7457,303.3,4.6,2,2011-05-16,2017,Terra,MODIS,55,6.03,291.6,36.5,D,0
54.0739,-116.7421,302.8,4.6,2,2011-05-16,2017,Terra,MODIS,52,6.03,291.6,34.1,D,0
54.2125,-116.8512,350.1,4.5,2,2011-05-16,2017,Terra,MODIS,96,6.03,293.7,538,D,0
54.2323,-116.911,321.8,4.5,2,2011-05-16,2017,Terra,MODIS,81,6.03,291.2,153.7,D,0
54.1917,-116.7834,305.6,4.6,2,2011-05-16,2017,Terra,MODIS,26,6.03,290.8,37.1,D,0
54.2121,-116.8441,347,4.5,2,2011-05-16,2017,Terra,MODIS,95,6.03,293.8,478.9,D,0
54.232,-116.9034,327.1,4.5,2,2011-05-16,2017,Terra,MODIS,84,6.03,291.5,203.6,D,0
54.2431,-116.8154,308.3,4.5,2,2011-05-16,2017,Terra,MODIS,62,6.03,292.5,56.5,D,0
54.9321,-115.469,317.6,4.8,2,2011-05-16,2017,Terra,MODIS,54,6.03,291.5,128.7,D,0
54.9535,-115.5311,317.4,4.7,2,2011-05-16,2017,Terra,MODIS,71,6.03,291,130.4,D,0
54.9682,-115.5128,319.3,4.7,2,2011-05-16,2017,Terra,MODIS,74,6.03,290.1,144.3,D,0
54.9661,-115.5063,322.4,4.7,2,2011-05-16,2017,Terra,MODIS,35,6.03,290.5,160.7,D,0
55.0723,-115.3886,312.3,4.7,2,2011-05-16,2017,Terra,MODIS,64,6.03,292.5,88.4,D,0
55.0714,-115.3859,311.8,4.7,2,2011-05-16,2017,Terra,MODIS,64,6.03,292.5,84.4,D,0
55.3348,-114.9928,306.9,4.8,2,2011-05-16,2017,Terra,MODIS,40,6.03,291.4,48.5,D,0
55.3336,-114.9899,307.9,4.8,2,2011-05-16,2017,Terra,MODIS,53,6.03,291.3,53,D,0
55.8246,-115.6371,307.5,4.3,1.9,2011-05-16,2017,Terra,MODIS,18,6.03,292.3,41.9,D,0
55.8442,-115.6964,309.8,4.3,1.9,2011-05-16,2017,Terra,MODIS,46,6.03,291.9,54,D,0
55.8316,-115.7056,307.1,4.3,1.9,2011-05-16,2017,Terra,MODIS,10,6.03,292.2,39.5,D,0
55.8465,-115.69,307,4.3,1.9,2011-05-16,2017,Terra,MODIS,34,6.03,291.5,39.4,D,0
56.0111,-115.2552,335.4,4.4,1.9,2011-05-16,2017,Terra,MODIS,84,6.03,294.1,270.9,D,0
56.0312,-115.3151,332.2,4.3,1.9,2011-05-16,2017,Terra,MODIS,87,6.03,293.4,235.4,D,0
56.0118,-115.2465,337.6,4.4,1.9,2011-05-16,2017,Terra,MODIS,68,6.03,293.9,289.9,D,0
56.032,-115.3061,340.7,4.3,1.9,2011-05-16,2017,Terra,MODIS,87,6.03,293.6,331.9,D,0
56.1431,-115.2628,305,4.3,1.9,2011-05-16,2017,Terra,MODIS,19,6.03,290,29.8,D,0
56.2698,-115.5214,310.3,4.2,1.9,2011-05-16,2017,Terra,MODIS,64,6.03,292.6,60.3,D,0
56.2413,-115.3156,307.1,4.3,1.9,2011-05-16,2017,Terra,MODIS,34,6.03,289.6,43.7,D,0
56.1442,-115.2546,307.7,4.3,1.9,2011-05-16,2017,Terra,MODIS,46,6.03,289.8,43.9,D,0
56.272,-115.5121,313.2,4.2,1.9,2011-05-16,2017,Terra,MODIS,67,6.03,292.5,76.2,D,0
56.2428,-115.3069,305.3,4.3,1.9,2011-05-16,2017,Terra,MODIS,54,6.03,289.6,37.9,D,0
56.2624,-115.3649,307.8,4.2,1.9,2011-05-16,2017,Terra,MODIS,36,6.03,290.3,44.8,D,0
56.2962,-115.406,328.6,4.2,1.9,2011-05-16,2017,Terra,MODIS,74,6.03,291.9,200.2,D,0
56.2988,-115.3978,329.4,4.2,1.9,2011-05-16,2017,Terra,MODIS,74,6.03,291.8,207.7,D,0
56.6184,-115.4263,308.7,4.1,1.9,2011-05-16,2017,Terra,MODIS,65,6.03,291.7,48.4,D,0
56.6373,-115.4832,307.5,4,1.9,2011-05-16,2017,Terra,MODIS,63,6.03,291.4,43.6,D,0
56.6516,-115.4672,328.4,4,1.9,2011-05-16,2017,Terra,MODIS,80,6.03,291.6,182.1,D,0
56.6704,-115.5241,369.4,4,1.9,2011-05-16,2017,Terra,MODIS,94,6.03,294.3,831,D,0
56.6848,-115.5083,327.5,4,1.9,2011-05-16,2017,Terra,MODIS,80,6.03,290.8,174.3,D,0
56.699,-115.4922,305,4,1.9,2011-05-16,2017,Terra,MODIS,51,6.03,288.3,36.7,D,0
56.6213,-115.4149,316.8,4.1,1.9,2011-05-16,2017,Terra,MODIS,67,6.03,291.8,88.3,D,0
56.6403,-115.4715,311.5,4,1.9,2011-05-16,2017,Terra,MODIS,47,6.03,291.8,58.7,D,0
49.306,-98.9932,308.4,3.4,1.7,2011-05-16,2026,Aqua,MODIS,59,6.03,295.4,28,D,0
50.0881,-97.163,306.9,4.3,1.9,2011-05-16,2026,Aqua,MODIS,54,6.03,295.3,32.9,D,0
50.0217,-100.5746,310.9,2.8,1.6,2011-05-16,2026,Aqua,MODIS,61,6.03,297.1,23.7,D,0
50.0889,-97.1671,306,4.3,1.9,2011-05-16,2026,Aqua,MODIS,52,6.03,295.2,28.4,D,0
50.0237,-100.5391,308.1,2.9,1.6,2011-05-16,2026,Aqua,MODIS,51,6.03,295.8,16.7,D,0
50.3789,-100.222,319.5,3,1.6,2011-05-16,2026,Aqua,MODIS,77,6.03,296.2,60.9,D,0
50.3773,-100.2269,311.3,3,1.6,2011-05-16,2026,Aqua,MODIS,62,6.03,296,29,D,0
50.3922,-100.2282,319.7,3,1.6,2011-05-16,2026,Aqua,MODIS,77,6.03,296.5,65,D,0
50.3899,-100.6803,305.4,2.8,1.6,2011-05-16,2026,Aqua,MODIS,40,6.03,293.6,16.7,D,0
50.5054,-100.7791,307.1,2.8,1.6,2011-05-16,2026,Aqua,MODIS,55,6.03,293.9,21.1,D,0
50.5064,-100.784,306.1,2.8,1.6,2011-05-16,2026,Aqua,MODIS,50,6.03,293.9,17.2,D,0
50.6927,-102.1801,306.9,2.4,1.5,2011-05-16,2026,Aqua,MODIS,48,6.03,293.9,15.7,D,0
50.7062,-102.1818,328.1,2.4,1.5,2011-05-16,2026,Aqua,MODIS,79,6.03,294.5,83.6,D,0
51.9806,-101.4652,317.2,2.7,1.6,2011-05-16,2027,Aqua,MODIS,74,6.03,301.5,33.3,D,0
52.0886,-102.2759,307,2.4,1.5,2011-05-16,2027,Aqua,MODIS,43,6.03,294.9,11,D,0
52.0949,-102.2815,308.1,2.4,1.5,2011-05-16,2027,Aqua,MODIS,57,6.03,295.3,14.7,D,0
52.6867,-103.2673,313.4,2.2,1.4,2011-05-16,2027,Aqua,MODIS,69,6.03,297.9,23.3,D,0
