,acq_date,daynight,latitude,longitude,brightness,confidence,frp,bright_t31
0,2019-01-01,D,56.17275,-115.17660000000001,333.95,86.0,58.95,270.2
1,2019-01-01,N,55.9807,-122.7407,339.4,100.0,53.3,266.6
2,2019-01-03,D,55.062799999999996,-110.53134285714285,322.74285714285713,78.57142857142857,42.371428571428574,269.37142857142857
3,2019-01-05,D,51.2238,-122.1109,337.4,83.0,99.5,270.7
4,2019-01-07,D,52.5133,-115.2146,372.9,100.0,0.0,268.6
5,2019-01-11,N,54.729,-115.7212,315.7,89.0,65.4,265.8
6,2019-01-12,D,54.06745,-115.97835,333.7,88.0,41.75,274.35
7,2019-01-13,D,54.38532,-115.79132,329.15999999999997,81.4,102.14,272.18
8,2019-01-13,N,54.7207,-115.73406,319.08000000000004,95.4,69.66,268.6
9,2019-01-14,D,54.1285,-117.08506666666666,334.56666666666666,85.83333333333333,52.900000000000006,271.71666666666664
10,2019-01-15,D,54.3505,-118.7706,347.5,95.0,104.2,269.0
11,2019-01-19,D,52.8443,-118.0707,314.5,75.0,19.2,267.0
12,2019-01-21,D,53.739779999999996,-117.46028000000001,355.53999999999996,82.6,114.52000000000001,274.12
13,2019-01-22,D,54.3953,-117.5178,364.8,75.0,150.1,271.1
14,2019-01-24,D,54.8308375,-118.59055,338.65,86.75,67.8,271.6625
15,2019-01-27,N,55.0171,-120.1639,317.5,95.0,44.2,274.4
16,2019-01-28,D,53.2137,-116.325,382.3,75.0,171.0,275.8
17,2019-01-29,D,52.43974285714285,-117.46771428571428,332.2857142857143,86.57142857142857,111.34285714285714,271.2285714285714
18,2019-02-22,D,52.2106,-115.49369999999999,352.95,78.5,80.0,270.95
19,2019-02-27,D,53.3984,-115.59979999999999,342.85,89.5,60.95,269.05
20,2019-02-28,D,51.6509,-121.4491,337.1,85.0,112.4,271.3
21,2019-03-17,D,54.7499,-118.907,325.2,84.0,36.3,279.9
22,2019-03-18,N,54.7667,-126.8947,323.0,100.0,27.1,270.0
23,2019-03-19,D,53.0534,-124.6629,317.6,78.0,98.6,282.0
24,2019-03-20,D,49.4646,-120.7477,316.4,77.0,19.1,282.4
25,2019-03-20,N,53.841,-125.2411,338.5,100.0,52.2,274.3
26,2019-03-21,D,53.054,-124.6791,342.5,93.0,165.0,281.6
27,2019-03-21,N,57.4207,-111.6059,312.7,86.0,17.7,271.9
28,2019-03-22,N,55.61035,-120.26545,326.4,97.0,31.599999999999998,273.65
29,2019-03-23,D,52.12926,-102.14522,334.21999999999997,82.8,44.54,278.97999999999996
30,2019-03-24,D,54.656850000000006,-114.1533,317.65,77.5,30.4,271.25
31,2019-03-25,D,51.304325,-105.39815,334.675,81.25,49.474999999999994,276.425
32,2019-03-25,N,54.938,-107.2964,323.1,100.0,34.7,266.8
33,2019-03-26,D,56.1693,-118.84715,316.65,77.0,24.7,277.4
34,2019-03-27,D,53.14155,-124.1733,342.1,89.5,64.275,276.325
35,2019-03-28,D,51.9871,-105.1463,323.7,83.0,35.9,279.8
36,2019-03-29,D,56.1695,-118.83956666666667,333.59999999999997,88.66666666666667,41.666666666666664,281.06666666666666
37,2019-03-29,N,54.405166666666666,-119.79563333333334,330.8666666666667,97.0,40.93333333333333,273.1333333333333
38,2019-03-30,D,53.61255,-104.97575,318.6,78.5,35.7,276.65
39,2019-03-31,D,50.477,-97.3584,320.9,81.0,24.4,279.6
40,2019-04-01,D,54.51376666666667,-126.83019999999999,338.5,91.0,50.56666666666666,283.3666666666667
41,2019-04-02,D,55.2823,-123.8166,326.4,84.5,40.25,280.2
42,2019-04-02,N,58.4592,-114.4459,318.0,96.0,23.3,268.4
43,2019-04-03,D,50.051024999999996,-100.6316,334.775,86.5,57.1125,283.1875
44,2019-04-04,D,52.701350000000005,-111.0778,347.15,94.5,61.35,290.29999999999995
45,2019-04-05,D,51.4179,-102.5328,314.4,75.0,15.5,284.6
46,2019-04-05,N,53.9736,-123.5719,315.7,92.0,19.8,273.7
47,2019-04-08,D,52.676739999999995,-111.44646,325.02,80.2,26.380000000000003,294.12
48,2019-04-09,D,52.9487,-112.582975,322.075,81.0,25.275,290.20000000000005
49,2019-04-11,D,51.8249,-105.9792,315.6,76.0,31.2,291.8
50,2019-04-12,D,51.90116666666666,-107.28796666666666,326.93333333333334,83.66666666666667,30.2,282.6333333333333
51,2019-04-13,D,52.574172222222224,-104.20581666666666,325.32222222222225,82.0,76.12777777777778,288.8388888888889
52,2019-04-14,D,50.9689,-99.1974,323.0,82.0,20.6,284.9
53,2019-04-14,N,51.583333333333336,-110.19213333333335,319.26666666666665,95.0,49.666666666666664,273.0333333333333
54,2019-04-16,D,52.4829,-110.6853,332.26666666666665,84.33333333333333,69.76666666666667,289.93333333333334
55,2019-04-17,D,51.90773333333333,-102.71249999999999,326.09999999999997,84.0,30.166666666666668,289.43333333333334
56,2019-04-18,D,47.6807,-82.90715,322.2,81.0,35.1,289.1
57,2019-04-19,D,51.22016,-102.9248,331.96,82.33333333333333,33.10666666666667,296.26
58,2019-04-20,D,51.810199999999995,-107.50312,325.28000000000003,80.6,35.54,294.28000000000003
59,2019-04-21,D,52.65023636363637,-112.09991818181817,327.75454545454545,80.9090909090909,31.89090909090909,290.57272727272726
60,2019-04-22,D,51.04341052631579,-103.54348684210527,339.43947368421055,83.65789473684211,103.8921052631579,298.09999999999997
61,2019-04-23,D,52.50546111111111,-109.60482222222223,329.3611111111111,83.05555555555556,93.19999999999999,288.45000000000005
62,2019-04-23,N,52.021942857142854,-108.1676,332.0857142857143,98.71428571428571,103.48571428571428,271.8142857142857
63,2019-04-24,D,51.62321132075472,-105.03821698113207,355.07169811320756,92.0377358490566,113.25660377358491,301.88301886792453
64,2019-04-24,N,52.7216,-106.0609,319.7,99.0,22.8,278.5
65,2019-04-25,D,51.03764545454545,-103.75650909090909,345.6454545454545,88.86363636363636,120.35454545454546,291.8681818181818
66,2019-04-25,N,52.4724,-113.83019999999999,317.45,94.0,32.2,272.5
67,2019-04-26,D,50.59189428571429,-101.76380285714285,331.0914285714286,85.05714285714286,32.54,291.9371428571428
68,2019-04-27,D,49.7136,-97.7821,322.7,75.0,34.6,292.1
69,2019-04-29,D,52.458128571428574,-101.99954285714286,336.3,85.14285714285714,106.4857142857143,290.5285714285714
70,2019-04-30,D,51.4805375,-101.166975,340.525,86.125,89.175,291.4625
71,2019-04-30,N,51.3857,-99.40205,319.4,95.0,32.3,268.75
72,2019-05-01,D,51.64131176470588,-103.43010588235293,331.72941176470584,84.32352941176471,47.6764705882353,294.09999999999997
73,2019-05-02,D,47.51149999999999,-76.77413333333334,329.26666666666665,82.0,29.0,295.90000000000003
74,2019-05-03,D,47.4782,-83.0446,325.35,83.0,58.95,292.65
75,2019-05-04,D,54.61626,-115.33062,329.6,82.8,42.38,283.64
76,2019-05-05,N,47.8593,-68.7113,308.9,76.0,18.5,275.8
77,2019-05-06,D,48.154116666666674,-83.65198333333333,326.02500000000003,81.16666666666667,39.46666666666666,295.65833333333336
78,2019-05-07,D,50.33116774193549,-98.96933870967742,346.10967741935485,88.35483870967742,73.16774193548386,298.3935483870968
79,2019-05-07,N,57.890299999999996,-116.93545,317.75,95.5,116.4,274.35
80,2019-05-08,D,50.761975757575755,-102.30158484848485,331.0818181818182,82.42424242424242,78.98787878787878,295.7787878787879
81,2019-05-08,N,52.6885,-105.3733,314.1,89.0,19.7,269.8
82,2019-05-09,D,50.06360967741936,-102.05763225806452,337.13870967741934,86.96774193548387,52.980645161290326,297.32903225806456
83,2019-05-10,D,51.3419,-116.67488333333334,328.31666666666666,83.66666666666667,45.9,297.03333333333336
84,2019-05-10,N,49.474325,-118.573125,325.925,100.0,30.675,283.575
85,2019-05-11,D,53.12603333333333,-110.15148333333333,336.5833333333333,87.16666666666667,54.583333333333336,296.0333333333333
