,acq_date,daynight,latitude,longitude,brightness,confidence,frp,bright_t31
0,2015-01-14,D,54.52983333333333,-115.38376666666666,356.0333333333333,97.33333333333333,112.83333333333333,276.0
1,2015-01-16,D,54.695342857142855,-119.21721428571428,354.0142857142857,94.71428571428571,213.29999999999998,274.7857142857143
2,2015-01-17,D,55.589166666666664,-121.741,357.5,96.66666666666667,101.56666666666666,274.56666666666666
3,2015-01-19,D,54.5215,-119.59001666666666,370.76666666666665,98.5,205.30000000000004,274.8
4,2015-01-20,D,53.7394875,-117.4003125,350.5375,95.25,114.45,272.3625
5,2015-01-20,N,53.9769,-121.71516666666668,326.96666666666664,100.0,31.733333333333334,268.3666666666667
6,2015-01-22,D,53.0061,-115.91430000000001,355.06666666666666,97.66666666666667,119.0,280.56666666666666
7,2015-01-23,D,55.80403333333334,-117.29520000000001,353.09999999999997,96.0,113.63333333333333,276.4666666666667
8,2015-01-23,N,51.5053,-123.354,342.9,100.0,79.6,274.8
9,2015-01-24,D,53.3761,-116.1944,358.2,99.0,86.3,276.9
10,2015-01-24,N,52.9464,-124.2929,319.7,99.0,52.1,273.5
11,2015-01-26,D,55.928,-114.6851,364.65,98.0,120.30000000000001,277.65
12,2015-01-26,N,53.625699999999995,-118.79235,329.05,100.0,85.85000000000001,273.9
13,2015-01-27,D,53.67205,-117.7285,351.15,94.75,115.325,275.95
14,2015-01-28,D,54.182925,-116.079175,363.325,97.0,121.875,275.125
15,2015-01-29,D,52.686366666666665,-118.62753333333335,363.64166666666665,96.41666666666667,146.49166666666667,276.25
16,2015-01-30,D,51.5116,-123.3605,339.9,92.0,122.0,276.8
17,2015-01-30,N,50.5594,-121.003,320.7,90.0,0.0,266.2
18,2015-01-31,N,51.10255,-120.40635,324.4,100.0,35.1,270.7
19,2015-02-04,D,54.10795,-118.85575,350.5,95.5,99.05,271.75
20,2015-02-17,D,55.7289,-121.7221,373.8,94.0,189.3,274.8
21,2015-02-19,D,55.40106666666667,-120.91713333333333,360.6333333333334,98.33333333333333,187.26666666666665,278.6666666666667
22,2015-02-23,D,49.880579999999995,-120.42112,359.21999999999997,96.4,97.66,278.64
23,2015-02-24,N,56.876,-122.2251,319.2,98.0,23.1,269.6
24,2015-02-25,N,51.3224,-122.9138,319.5,99.0,50.1,268.2
25,2015-03-02,D,56.5495,-122.158,370.4,100.0,0.0,268.6
26,2015-03-03,D,51.6241,-120.7119,349.4,96.0,243.8,268.1
27,2015-03-07,D,56.474050000000005,-122.25655,370.45,99.5,221.25,279.85
28,2015-03-09,D,52.55776666666666,-122.94643333333333,348.9666666666667,91.66666666666667,65.86666666666666,275.3
29,2015-03-10,D,56.382600000000004,-122.21466000000001,340.48,92.0,140.07999999999998,273.3
30,2015-03-11,D,52.5805,-123.79565,353.95000000000005,91.5,78.69999999999999,279.75
31,2015-03-13,D,55.1689,-122.24775,347.475,94.5,68.275,277.35
32,2015-03-14,N,57.01285,-121.80234999999999,327.0,96.0,45.4,270.2
33,2015-03-16,D,52.34316666666666,-123.01723333333332,358.26666666666665,93.33333333333333,103.43333333333334,276.03333333333336
34,2015-03-17,D,52.732,-123.7026,349.7,90.0,213.1,272.4
35,2015-03-18,D,57.1828,-121.7453,358.8,99.0,100.8,278.6
36,2015-03-26,D,52.1108,-122.4878,350.3,95.0,345.0,279.9
37,2015-03-27,D,51.3324,-120.983,362.0,100.0,93.5,290.0
38,2015-03-31,D,52.5387,-114.3925,345.2,94.0,50.6,292.4
39,2015-04-10,D,52.0233,-108.42525,347.75,94.25,112.475,294.225
40,2015-04-11,D,50.687250000000006,-98.9255,337.20000000000005,90.5,130.4,291.65
41,2015-04-11,N,54.1918,-125.8466,316.5,93.0,36.8,269.9
42,2015-04-12,D,50.170649999999995,-103.74255,340.5,92.0,95.2,289.9
43,2015-04-12,N,50.4249,-98.82835,322.15,98.5,85.4,270.79999999999995
44,2015-04-13,D,51.6764,-104.86813333333333,343.9166666666667,93.16666666666667,62.800000000000004,287.8666666666666
45,2015-04-14,D,50.783699999999996,-102.3459,345.4,94.0,146.35,292.75
46,2015-04-15,D,50.727019999999996,-100.52174,343.78,93.2,68.62,295.1
47,2015-04-16,D,48.9963,-108.3892,363.2,100.0,163.3,302.2
48,2015-04-17,D,50.762566666666665,-100.92396666666667,347.3777777777778,93.66666666666667,63.766666666666666,296.65555555555557
49,2015-04-18,D,49.1532,-120.0109,345.2,94.0,130.0,291.9
50,2015-04-19,D,49.6819,-115.841,340.5,92.0,70.1,290.4
51,2015-04-20,D,50.6446,-104.48645,346.25,94.5,66.9,294.1
52,2015-04-21,D,50.25806666666667,-105.08536666666667,348.26666666666665,95.0,118.26666666666665,293.6333333333334
53,2015-04-22,D,51.13074375,-105.6098,346.31875,93.5,61.20625,297.75
54,2015-04-22,N,51.1136,-106.12450000000001,321.23333333333335,98.66666666666667,33.93333333333333,273.56666666666666
55,2015-04-23,D,49.2414,-108.2823,340.2,91.0,77.1,300.7
56,2015-04-24,D,50.958442857142856,-102.49088571428571,353.15714285714284,95.14285714285714,74.17142857142858,296.25714285714287
57,2015-04-27,D,49.8878,-104.346,348.9,95.0,77.2,305.0
58,2015-04-28,D,51.46027142857143,-102.1372142857143,353.24285714285713,94.28571428571429,104.75714285714285,300.8142857142857
59,2015-04-29,D,51.29052105263158,-102.49605263157895,368.12631578947367,97.05263157894737,154.33684210526317,302.9157894736842
60,2015-04-29,N,51.9243,-102.5927,327.0,100.0,30.9,275.7
61,2015-04-30,D,52.0269,-106.1549,346.8,94.0,216.9,297.9
62,2015-05-01,D,51.442370833333335,-102.4801875,356.8041666666666,95.58333333333333,90.75416666666666,301.15833333333336
63,2015-05-02,D,51.3575,-103.40255,347.475,91.5,193.325,296.2
64,2015-05-02,N,46.5821,-80.78835000000001,323.54999999999995,99.0,30.35,277.9
65,2015-05-03,D,50.64756666666667,-100.67660000000001,350.2,95.66666666666667,62.26666666666667,294.7
66,2015-05-03,N,54.0769,-124.38,322.6,100.0,26.1,272.5
67,2015-05-04,D,49.7513,-97.48616,364.84000000000003,98.6,172.74,300.46
68,2015-05-04,N,51.6295,-105.615,328.5,100.0,36.7,277.4
69,2015-05-05,D,50.11495882352941,-93.78930588235295,354.3176470588235,95.05882352941177,109.25882352941177,299.1705882352941
70,2015-05-05,N,52.0772,-102.2546,317.8,96.0,37.6,276.4
71,2015-05-06,D,45.8798,-77.4867,346.0,94.0,66.7,302.2
72,2015-05-06,N,51.6232,-105.1911,325.3,100.0,26.8,280.7
73,2015-05-07,D,45.73285,-66.23995,375.5,98.5,158.2,298.15
74,2015-05-08,D,56.20015,-117.498175,350.7416666666666,95.5,84.28333333333333,294.31666666666666
75,2015-05-09,D,53.14966666666666,-117.0060888888889,373.0222222222222,96.55555555555556,330.23333333333335,292.9555555555555
76,2015-05-09,N,53.693311111111115,-123.42880000000001,339.4,100.0,154.05555555555554,278.06666666666666
77,2015-05-10,D,54.36224583333333,-121.23506250000001,366.3,97.20833333333333,139.06666666666666,293.325
78,2015-05-10,N,52.956185000000005,-117.63555,346.44,99.4,74.985,282.40999999999997
79,2015-05-11,D,52.590369230769234,-104.29687692307692,347.04615384615386,93.07692307692308,133.8846153846154,295.53846153846155
80,2015-05-11,N,53.72673333333333,-123.42836666666666,335.48333333333335,98.88888888888889,176.5111111111111,279.5
81,2015-05-12,D,53.89122999999999,-118.208835,375.3275,96.6,222.4475,303.59749999999997
82,2015-05-12,N,54.96290588235294,-122.68336470588235,334.81176470588235,99.23529411764706,54.152941176470584,282.8470588235294
83,2015-05-13,D,56.275708,-122.34042799999999,351.124,94.4,187.188,298.368
84,2015-05-13,N,53.74528360655738,-123.30734426229508,370.9377049180328,99.73770491803279,402.7491803278689,290.56721311475405
85,2015-05-14,D,54.219118604651165,-123.63193023255813,363.04418604651164,96.25581395348837,123.84883720930233,301.7046511627907
86,2015-05-14,N,53.91721304347826,-121.66092173913043,339.24782608695654,97.82608695652173,120.07391304347826,280.61304347826086
87,2015-05-15,D,53.50976666666667,-109.95315666666667,356.3566666666667,95.5,96.24666666666667,302.33
88,2015-05-15,N,53.83007450980392,-123.06066666666666,369.25294117647064,99.3921568627451,718.407843137255,288.1372549019608
89,2015-05-16,D,54.40536545454545,-124.06021818181819,373.6636363636364,97.05454545454545,251.07999999999998,295.2909090909091
90,2015-05-16,N,54.56596,-116.37791999999999,322.56,95.8,97.0,274.94
91,2015-05-17,D,56.67023157894737,-125.63424736842104,354.5315789473684,96.42105263157895,94.34210526315789,296.3894736842105
92,2015-05-17,N,54.29814848484848,-124.04582424242425,335.4575757575758,98.72727272727273,51.1,279.74848484848485
93,2015-05-18,D,57.043,-121.51838518518518,351.2925925925926,94.81481481481481,183.76296296296297,298.5851851851852
94,2015-05-19,D,54.696461538461534,-112.65945384615384,356.7423076923077,95.07692307692308,105.52307692307691,304.20384615384614
95,2015-05-19,N,57.1848375,-120.4544375,326.85,97.875,35.9625,281.025
96,2015-05-20,D,57.67762727272727,-118.60165757575757,367.60303030303027,97.45454545454545,222.17272727272726,302.7121212121212
97,2015-05-20,N,56.0825375,-120.7482,340.4375,98.375,63.900000000000006,281.59999999999997
98,2015-05-21,D,55.416356338028166,-109.69738450704224,364.1154929577465,96.56338028169014,311.4788732394366,301.56197183098595
99,2015-05-21,N,59.00095625,-125.52956875,351.93125,99.9375,306.2125,285.8375
100,2015-05-22,D,57.325517777777776,-117.13881111111111,373.16888888888883,96.5111111111111,332.24444444444447,302.97777777777776
101,2015-05-22,N,62.81043636363636,-128.0157090909091,333.3545454545455,98.13636363636364,46.91818181818182,284.2590909090909
102,2015-05-23,D,59.005130232558145,-119.56881395348837,357.92558139534884,94.93023255813954,296.1813953488372,298.99302325581397
103,2015-05-23,N,57.968462162162155,-116.06677567567567,342.7162162162162,99.16216216216216,134.7918918918919,287.4783783783784
104,2015-05-24,D,58.847004000000005,-119.3283,376.464,96.90666666666667,446.19466666666665,304.26533333333333
105,2015-05-24,N,56.73140967741936,-114.61016774193548,348.48387096774195,98.7741935483871,134.75483870967741,287.35161290322577
106,2015-05-25,D,59.03948529411765,-118.24749852941176,370.6029411764706,96.98529411764706,242.6933823529412,300.1029411764706
107,2015-05-25,N,61.39412,-124.46528888888889,345.2288888888889,98.26666666666667,141.09111111111113,282.6311111111111
108,2015-05-26,D,58.216072727272724,-117.87428831168832,358.88051948051947,95.51948051948052,204.81948051948052,294.15584415584414
109,2015-05-26,N,58.66663333333333,-120.65744047619049,337.3952380952381,98.61904761904762,116.32142857142857,284.7690476190476
110,2015-05-27,D,58.70867205882353,-117.9655794117647,368.18529411764706,95.72058823529412,221.40441176470588,297.99264705882354
111,2015-05-27,N,56.198474999999995,-108.391175,343.315,99.45,102.745,284.0
112,2015-05-28,D,62.30665762711864,-123.36480508474577,362.45762711864404,95.91525423728814,218.54915254237287,295.63898305084746
